 ******* Program UNSATCHEM-1D
 ******* 
 Missouri Field Experiment - 1981                                        
 Date:  21. 3.    Time:  15:17:51
 Units: L = cm   , T = days , M = mmol 



                          Node( 21)                               Node( 41)                               Node( 56)

         time        h      theta    Temp    CO2             h      theta    Temp    CO2             h      theta    Temp    CO2      
       161.500     -75.85  0.3403  24.097  0.03760       -65.32  0.4195  23.738  0.05059       -54.55  0.4278  23.301  0.07686
       161.750     -78.08  0.3384  24.887  0.03529       -65.27  0.4196  23.741  0.05103       -55.07  0.4274  23.355  0.07586
       162.000     -80.47  0.3364  24.967  0.03301       -65.41  0.4195  23.848  0.05114       -55.54  0.4270  23.396  0.07489
       162.000     -80.47  0.3364  24.967  0.03301       -65.41  0.4195  23.848  0.05114       -55.54  0.4270  23.396  0.07489
       162.250     -82.96  0.3343  24.225  0.03075       -65.73  0.4192  23.936  0.05099       -55.98  0.4266  23.441  0.07398
       162.437     -84.85  0.3327  24.081  0.02806       -66.06  0.4190  23.911  0.05047       -56.31  0.4263  23.477  0.07314
       162.578     -86.30  0.3315  24.488  0.02607       -66.36  0.4188  23.871  0.04976       -56.55  0.4261  23.499  0.07256
       162.719     -87.75  0.3302  25.008  0.02495       -66.70  0.4186  23.869  0.04910       -56.79  0.4259  23.512  0.07214
       162.859     -89.21  0.3290  25.247  0.02407       -67.07  0.4183  23.922  0.04842       -57.04  0.4257  23.522  0.07172
       163.000     -90.66  0.3278  25.042  0.02326       -67.48  0.4180  24.000  0.04774       -57.29  0.4255  23.535  0.07131
       163.000     -90.66  0.3278  25.042  0.02326       -67.48  0.4180  24.000  0.04774       -57.29  0.4255  23.535  0.07131
       163.167     -92.40  0.3263  24.468  0.02237       -68.00  0.4176  24.059  0.04704       -57.58  0.4252  23.557  0.07091
       163.286     -93.63  0.3253  24.132  0.02121       -68.39  0.4173  24.052  0.04614       -57.80  0.4250  23.576  0.07046
       163.429     -95.11  0.3243  24.128  0.02041       -68.88  0.4170  24.003  0.04543       -58.07  0.4248  23.597  0.07015
       163.619     -96.99  0.3231  24.693  0.01963       -69.57  0.4165  23.946  0.04453       -58.44  0.4245  23.612  0.06978
       164.000    -100.53  0.3207  25.190  0.01892       -71.03  0.4155  24.020  0.04334       -59.22  0.4239  23.624  0.06926
       164.000    -100.53  0.3207  25.190  0.01892       -71.03  0.4155  24.020  0.04334       -59.22  0.4239  23.624  0.06926
       164.020    -100.71  0.3206  25.153  0.01800       -71.11  0.4154  24.031  0.04120       -59.26  0.4239  23.625  0.06819
       164.040    -100.90  0.3205  25.104  0.01795       -71.19  0.4154  24.042  0.04110       -59.30  0.4238  23.626  0.06814
       164.054    -101.03  0.3204  25.063  0.01789       -71.24  0.4153  24.049  0.04100       -59.33  0.4238  23.626  0.06808
       164.068    -101.16  0.3203  25.017  0.01784       -71.30  0.4153  24.056  0.04093       -59.36  0.4238  23.627  0.06804
       164.082    -101.30  0.3202  24.968  0.01777       -71.35  0.4152  24.063  0.04085       -59.39  0.4238  23.628  0.06800
       164.096    -101.43  0.3202  24.915  0.01771       -71.41  0.4152  24.070  0.04078       -59.42  0.4237  23.629  0.06796
       164.110    -101.56  0.3201  24.860  0.01765       -71.46  0.4152  24.076  0.04071       -59.45  0.4237  23.629  0.06792
       164.124    -101.69  0.3200  24.803  0.01758       -71.52  0.4151  24.082  0.04064       -59.48  0.4237  23.630  0.06788
       164.138    -101.81  0.3199  24.747  0.01752       -71.57  0.4151  24.087  0.04057       -59.51  0.4237  23.632  0.06785
       164.156    -101.98  0.3198  24.673  0.01746       -71.65  0.4150  24.093  0.04050       -59.55  0.4237  23.633  0.06781
       164.174    -102.15  0.3197  24.602  0.01738       -71.72  0.4150  24.098  0.04040       -59.59  0.4236  23.635  0.06775
       164.193    -102.31  0.3196  24.534  0.01731       -71.79  0.4149  24.102  0.04031       -59.63  0.4236  23.636  0.06770
       164.211    -102.48  0.3195  24.471  0.01724       -71.86  0.4149  24.105  0.04022       -59.67  0.4236  23.638  0.06765
       164.234    -102.69  0.3193  24.397  0.01718       -71.96  0.4148  24.106  0.04012       -59.72  0.4235  23.641  0.06760
       164.265    -102.97  0.3191  24.318  0.01710       -72.08  0.4147  24.106  0.04000       -59.78  0.4235  23.644  0.06754
       164.296    -103.24  0.3190  24.261  0.01703       -72.21  0.4146  24.102  0.03983       -59.85  0.4234  23.648  0.06745
       164.327    -103.52  0.3188  24.229  0.01697       -72.33  0.4145  24.095  0.03967       -59.92  0.4234  23.651  0.06736
       164.367    -103.87  0.3185  24.226  0.01693       -72.49  0.4144  24.084  0.03950       -60.01  0.4233  23.656  0.06728
       164.407    -104.22  0.3183  24.269  0.01691       -72.66  0.4143  24.070  0.03929       -60.09  0.4233  23.660  0.06716
       164.459    -104.67  0.3180  24.385  0.01693       -72.87  0.4142  24.052  0.03907       -60.21  0.4232  23.665  0.06705
       164.513    -105.14  0.3177  24.569  0.01701       -73.09  0.4140  24.035  0.03879       -60.33  0.4231  23.668  0.06690
       164.582    -105.73  0.3173  24.863  0.01716       -73.38  0.4138  24.022  0.03851       -60.48  0.4230  23.671  0.06674
       164.652    -106.30  0.3169  25.174  0.01746       -73.66  0.4136  24.024  0.03817       -60.64  0.4229  23.673  0.06653
       164.722    -106.86  0.3166  25.444  0.01784       -73.95  0.4134  24.042  0.03785       -60.80  0.4228  23.674  0.06632
       164.814    -107.54  0.3161  25.656  0.01829       -74.34  0.4132  24.090  0.03757       -61.02  0.4226  23.676  0.06610
       164.907    -108.18  0.3157  25.645  0.01890       -74.72  0.4129  24.156  0.03725       -61.23  0.4225  23.679  0.06581
       165.000    -108.73  0.3153  25.419  0.01945       -75.11  0.4127  24.221  0.03698       -61.45  0.4223  23.687  0.06552
       165.000    -108.73  0.3153  25.419  0.01945       -75.11  0.4127  24.221  0.03698       -61.45  0.4223  23.687  0.06552
       165.111    -109.26  0.3150  24.985  0.01991       -75.57  0.4124  24.277  0.03676       -61.72  0.4221  23.702  0.06523
       165.222    -109.62  0.3147  24.566  0.02029       -76.03  0.4122  24.293  0.03653       -61.98  0.4219  23.721  0.06489
       165.378    -109.94  0.3145  24.374  0.02049       -76.66  0.4118  24.254  0.03633       -62.36  0.4216  23.746  0.06455
       165.585    -110.08  0.3144  24.913  0.02060       -77.48  0.4113  24.186  0.03607       -62.87  0.4213  23.768  0.06407
       165.793    -110.16  0.3144  25.606  0.02091       -78.26  0.4109  24.206  0.03577       -63.38  0.4209  23.775  0.06341
       166.000    -110.21  0.3143  25.495  0.02152       -79.01  0.4105  24.314  0.03559       -63.90  0.4206  23.784  0.06272
       166.000    -110.21  0.3143  25.495  0.02152       -79.01  0.4105  24.314  0.03559       -63.90  0.4206  23.784  0.06272
       166.333    -110.64  0.3141  24.653  0.02187       -80.12  0.4098  24.398  0.03550       -64.72  0.4200  23.821  0.06203
       166.556    -111.15  0.3137  24.872  0.02096       -80.83  0.4094  24.349  0.03531       -65.27  0.4196  23.850  0.06098
       166.778    -111.92  0.3132  25.560  0.01985       -81.51  0.4090  24.337  0.03503       -65.81  0.4192  23.866  0.06031
       167.000    -112.91  0.3126  25.475  0.01913       -82.17  0.4086  24.417  0.03464       -66.35  0.4188  23.877  0.05963
       167.000    -112.91  0.3126  25.475  0.01913       -82.17  0.4086  24.417  0.03464       -66.35  0.4188  23.877  0.05963
       167.167    -113.78  0.3120  24.860  0.01841       -82.66  0.4083  24.469  0.03420       -66.75  0.4185  23.891  0.05897
       167.333    -114.75  0.3113  24.431  0.01750       -83.14  0.4081  24.446  0.03380       -67.15  0.4182  23.910  0.05849
       167.444    -115.44  0.3109  24.492  0.01656       -83.47  0.4079  24.395  0.03331       -67.42  0.4180  23.921  0.05803
       167.556    -116.17  0.3104  24.825  0.01610       -83.79  0.4077  24.346  0.03293       -67.68  0.4179  23.927  0.05772
       167.667    -116.91  0.3099  25.258  0.01580       -84.11  0.4075  24.325  0.03254       -67.94  0.4177  23.927  0.05742
       167.833    -118.09  0.3092  25.641  0.01562       -84.60  0.4072  24.361  0.03216       -68.33  0.4174  23.924  0.05710
       168.000    -119.31  0.3086  25.441  0.01539       -85.10  0.4069  24.441  0.03163       -68.72  0.4171  23.926  0.05663
       168.000    -119.31  0.3086  25.441  0.01539       -85.10  0.4069  24.441  0.03163       -68.72  0.4171  23.926  0.05663
       168.200    -120.77  0.3078  24.643  0.01504       -85.70  0.4066  24.487  0.03116       -69.18  0.4168  23.940  0.05617
       168.333    -121.76  0.3073  24.092  0.01439       -86.10  0.4064  24.450  0.03057       -69.49  0.4166  23.953  0.05564
       168.500    -122.98  0.3067  23.853  0.01388       -86.62  0.4061  24.338  0.03014       -69.87  0.4163  23.962  0.05528
       168.750    -124.80  0.3057  24.147  0.01335       -87.40  0.4056  24.166  0.02956       -70.44  0.4159  23.950  0.05483
       169.000    -126.57  0.3048  23.910  0.01291       -88.20  0.4051  24.070  0.02870       -71.00  0.4155  23.912  0.05413
       169.000    -126.57  0.3048  23.910  0.01291       -88.20  0.4051  24.070  0.02870       -71.00  0.4155  23.912  0.05413
       169.333    -128.91  0.3036  22.890  0.01262       -89.29  0.4045  23.912  0.02793       -71.76  0.4149  23.851  0.05339
       169.556    -130.42  0.3029  22.952  0.01186       -90.03  0.4041  23.734  0.02695       -72.26  0.4146  23.804  0.05241
       169.778    -131.93  0.3021  23.514  0.01138       -90.77  0.4037  23.600  0.02629       -72.76  0.4142  23.743  0.05174
       170.000    -133.41  0.3013  23.376  0.01129       -91.52  0.4032  23.567  0.02567       -73.27  0.4139  23.679  0.05107
       170.000    -133.41  0.3013  23.376  0.01129       -91.52  0.4032  23.567  0.02567       -73.27  0.4139  23.679  0.05107
       170.333    -135.57  0.3002  22.485  0.01119       -92.64  0.4026  23.479  0.02514       -74.01  0.4133  23.597  0.05040
       170.556    -137.00  0.2995  22.623  0.01064       -93.40  0.4021  23.339  0.02440       -74.53  0.4131  23.549  0.04943
       171.000    -139.75  0.2981  23.090  0.01030       -94.92  0.4014  23.185  0.02389       -75.53  0.4125  23.435  0.04879
       171.000    -139.75  0.2981  23.090  0.01030       -94.92  0.4014  23.185  0.02389       -75.53  0.4125  23.435  0.04879
