
       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cTop       cRoot       cBot      vProd    Sum(vProd) Sum(Sink)  TLevel
        [T]     [L3/L2/T]  [L3/L2/T]   [L3/L2]    [L3/L2]   [L3/L3]     [L3/L3]    [L3/L3]   [L3/L2/T]    [L3/L2]   [L3/L2]

     109.64020  0.227E+00 -0.240E-02  0.180E+02 -0.152E+00  0.330E-03  0.395E-01  0.183E-01  0.731E+00  0.185E+02  0.170E+00     535
     109.71216  0.225E+00 -0.209E-02  0.180E+02 -0.152E+00  0.330E-03  0.407E-01  0.183E-01  0.730E+00  0.186E+02  0.171E+00     536
     109.78412  0.221E+00 -0.158E-02  0.181E+02 -0.152E+00  0.330E-03  0.419E-01  0.183E-01  0.708E+00  0.186E+02  0.172E+00     537
     109.85608  0.210E+00 -0.185E-02  0.181E+02 -0.153E+00  0.330E-03  0.434E-01  0.183E-01  0.670E+00  0.187E+02  0.172E+00     538
     109.92804  0.197E+00 -0.216E-02  0.181E+02 -0.153E+00  0.330E-03  0.449E-01  0.183E-01  0.625E+00  0.187E+02  0.173E+00     539
     110.00000  0.183E+00 -0.210E-02  0.181E+02 -0.153E+00  0.330E-03  0.461E-01  0.183E-01  0.582E+00  0.187E+02  0.174E+00     540
     110.06758  0.194E+00 -0.199E-02  0.181E+02 -0.153E+00  0.330E-03  0.471E-01  0.183E-01  0.548E+00  0.188E+02  0.175E+00     541
     110.13515  0.258E+00 -0.192E-02  0.181E+02 -0.153E+00  0.330E-03  0.480E-01  0.183E-01  0.539E+00  0.188E+02  0.176E+00     542
     110.20273  0.341E+00 -0.190E-02  0.182E+02 -0.153E+00  0.330E-03  0.487E-01  0.183E-01  0.533E+00  0.189E+02  0.177E+00     543
     110.27030  0.388E+00 -0.189E-02  0.182E+02 -0.153E+00  0.330E-03  0.492E-01  0.184E-01  0.539E+00  0.189E+02  0.178E+00     544
     110.36151  0.450E+00 -0.188E-02  0.182E+02 -0.154E+00  0.330E-03  0.496E-01  0.184E-01  0.560E+00  0.189E+02  0.180E+00     545
     110.46793  0.508E+00 -0.187E-02  0.183E+02 -0.154E+00  0.330E-03  0.500E-01  0.184E-01  0.606E+00  0.190E+02  0.181E+00     546
     110.60095  0.578E+00 -0.185E-02  0.184E+02 -0.154E+00  0.330E-03  0.505E-01  0.184E-01  0.668E+00  0.191E+02  0.183E+00     547
     110.80047  0.636E+00 -0.184E-02  0.185E+02 -0.154E+00  0.330E-03  0.512E-01  0.184E-01  0.708E+00  0.192E+02  0.187E+00     548
     111.00000  0.639E+00 -0.182E-02  0.186E+02 -0.155E+00  0.330E-03  0.519E-01  0.184E-01  0.643E+00  0.194E+02  0.190E+00     549
     111.25000  0.592E+00 -0.181E-02  0.188E+02 -0.155E+00  0.330E-03  0.524E-01  0.184E-01  0.543E+00  0.195E+02  0.194E+00     550
     111.62500  0.622E+00 -0.179E-02  0.190E+02 -0.156E+00  0.330E-03  0.520E-01  0.184E-01  0.546E+00  0.197E+02  0.199E+00     551
     112.00000  0.657E+00 -0.177E-02  0.192E+02 -0.157E+00  0.330E-03  0.511E-01  0.185E-01  0.683E+00  0.200E+02  0.205E+00     552
     112.02000  0.656E+00 -0.175E-02  0.193E+02 -0.157E+00  0.330E-03  0.502E-01  0.185E-01  0.558E+00  0.200E+02  0.205E+00     553
     112.04000  0.541E+00 -0.142E-02  0.193E+02 -0.157E+00  0.330E-03  0.496E-01  0.185E-01  0.548E+00  0.200E+02  0.206E+00     554
     112.06600  0.533E+00 -0.117E-02  0.193E+02 -0.157E+00  0.330E-03  0.494E-01  0.185E-01  0.540E+00  0.200E+02  0.206E+00     555
     112.09980  0.496E+00 -0.131E-02  0.193E+02 -0.157E+00  0.330E-03  0.494E-01  0.185E-01  0.533E+00  0.200E+02  0.206E+00     556
     112.14374  0.485E+00 -0.143E-02  0.193E+02 -0.157E+00  0.330E-03  0.489E-01  0.185E-01  0.527E+00  0.200E+02  0.207E+00     557
     112.20086  0.463E+00 -0.142E-02  0.193E+02 -0.157E+00  0.330E-03  0.488E-01  0.185E-01  0.526E+00  0.201E+02  0.208E+00     558
     112.27512  0.461E+00 -0.128E-02  0.194E+02 -0.157E+00  0.330E-03  0.487E-01  0.185E-01  0.535E+00  0.201E+02  0.209E+00     559
     112.36573  0.459E+00 -0.146E-02  0.194E+02 -0.157E+00  0.330E-03  0.487E-01  0.185E-01  0.561E+00  0.202E+02  0.211E+00     560
     112.49258  0.480E+00 -0.174E-02  0.195E+02 -0.157E+00  0.330E-03  0.488E-01  0.186E-01  0.612E+00  0.202E+02  0.213E+00     561
     112.66172  0.500E+00 -0.175E-02  0.196E+02 -0.158E+00  0.330E-03  0.490E-01  0.186E-01  0.688E+00  0.204E+02  0.216E+00     562
     112.83086  0.522E+00 -0.174E-02  0.197E+02 -0.158E+00  0.330E-03  0.496E-01  0.186E-01  0.714E+00  0.205E+02  0.218E+00     563
     113.00000  0.480E+00 -0.163E-02  0.197E+02 -0.158E+00  0.330E-03  0.507E-01  0.186E-01  0.636E+00  0.206E+02  0.221E+00     564
     113.25000  0.586E+00 -0.159E-02  0.199E+02 -0.159E+00  0.330E-03  0.517E-01  0.186E-01  0.551E+00  0.207E+02  0.226E+00     565
     113.50000  0.663E+00 -0.165E-02  0.200E+02 -0.159E+00  0.330E-03  0.522E-01  0.186E-01  0.569E+00  0.209E+02  0.230E+00     566
     114.00000  0.761E+00 -0.164E-02  0.204E+02 -0.160E+00  0.330E-03  0.521E-01  0.187E-01  0.715E+00  0.212E+02  0.239E+00     567
     114.02000  0.728E+00 -0.157E-02  0.204E+02 -0.160E+00  0.330E-03  0.515E-01  0.187E-01  0.594E+00  0.212E+02  0.239E+00     568
     114.04000  0.603E+00 -0.131E-02  0.205E+02 -0.160E+00  0.330E-03  0.501E-01  0.187E-01  0.584E+00  0.212E+02  0.239E+00     569
     114.06600  0.593E+00 -0.106E-02  0.205E+02 -0.160E+00  0.330E-03  0.500E-01  0.187E-01  0.576E+00  0.213E+02  0.240E+00     570
     114.09980  0.554E+00 -0.126E-02  0.205E+02 -0.160E+00  0.330E-03  0.499E-01  0.187E-01  0.568E+00  0.213E+02  0.240E+00     571
     114.14374  0.540E+00 -0.153E-02  0.205E+02 -0.160E+00  0.330E-03  0.497E-01  0.187E-01  0.562E+00  0.213E+02  0.241E+00     572
     114.20086  0.517E+00 -0.139E-02  0.205E+02 -0.160E+00  0.330E-03  0.496E-01  0.187E-01  0.561E+00  0.213E+02  0.242E+00     573
     114.27512  0.515E+00 -0.131E-02  0.206E+02 -0.160E+00  0.330E-03  0.495E-01  0.187E-01  0.570E+00  0.214E+02  0.243E+00     574
     114.36573  0.514E+00 -0.129E-02  0.206E+02 -0.160E+00  0.330E-03  0.495E-01  0.187E-01  0.599E+00  0.214E+02  0.245E+00     575
     114.49258  0.533E+00 -0.141E-02  0.207E+02 -0.160E+00  0.330E-03  0.495E-01  0.187E-01  0.654E+00  0.215E+02  0.247E+00     576
     114.66172  0.555E+00 -0.166E-02  0.208E+02 -0.161E+00  0.330E-03  0.496E-01  0.188E-01  0.736E+00  0.216E+02  0.249E+00     577
     114.83086  0.576E+00 -0.166E-02  0.209E+02 -0.161E+00  0.330E-03  0.502E-01  0.188E-01  0.764E+00  0.218E+02  0.252E+00     578
     115.00000  0.531E+00 -0.164E-02  0.210E+02 -0.161E+00  0.330E-03  0.512E-01  0.188E-01  0.681E+00  0.219E+02  0.255E+00     579
     115.25000  0.647E+00 -0.160E-02  0.211E+02 -0.162E+00  0.330E-03  0.521E-01  0.188E-01  0.591E+00  0.220E+02  0.260E+00     580
     115.50000  0.715E+00 -0.157E-02  0.213E+02 -0.162E+00  0.330E-03  0.523E-01  0.188E-01  0.594E+00  0.222E+02  0.264E+00     581
     116.00000  0.797E+00 -0.154E-02  0.217E+02 -0.163E+00  0.330E-03  0.521E-01  0.189E-01  0.733E+00  0.225E+02  0.272E+00     582
     116.02000  0.628E+00 -0.136E-02  0.217E+02 -0.163E+00  0.330E-03  0.513E-01  0.189E-01  0.609E+00  0.226E+02  0.273E+00     583
     116.03400  0.410E+00 -0.105E-02  0.217E+02 -0.163E+00  0.330E-03  0.496E-01  0.189E-01  0.599E+00  0.226E+02  0.273E+00     584
     116.04800  0.378E+00 -0.198E-02  0.217E+02 -0.163E+00  0.330E-03  0.495E-01  0.189E-01  0.594E+00  0.226E+02  0.273E+00     585
     116.06200  0.332E+00 -0.220E-02  0.217E+02 -0.163E+00  0.330E-03  0.495E-01  0.189E-01  0.590E+00  0.226E+02  0.273E+00     586
     116.07600  0.304E+00 -0.181E-02  0.217E+02 -0.163E+00  0.330E-03  0.496E-01  0.189E-01  0.587E+00  0.226E+02  0.274E+00     587
     116.09000  0.279E+00 -0.231E-02  0.217E+02 -0.163E+00  0.330E-03  0.497E-01  0.189E-01  0.584E+00  0.226E+02  0.274E+00     588
     116.10400  0.260E+00 -0.219E-02  0.218E+02 -0.163E+00  0.330E-03  0.498E-01  0.189E-01  0.582E+00  0.226E+02  0.274E+00     589
     116.11800  0.244E+00 -0.209E-02  0.218E+02 -0.163E+00  0.330E-03  0.499E-01  0.189E-01  0.581E+00  0.226E+02  0.274E+00     590
     116.13620  0.230E+00 -0.209E-02  0.218E+02 -0.163E+00  0.330E-03  0.500E-01  0.189E-01  0.581E+00  0.226E+02  0.275E+00     591
     116.15440  0.218E+00 -0.204E-02  0.218E+02 -0.163E+00  0.330E-03  0.502E-01  0.189E-01  0.582E+00  0.226E+02  0.275E+00     592
     116.17260  0.208E+00 -0.191E-02  0.218E+02 -0.163E+00  0.330E-03  0.504E-01  0.189E-01  0.584E+00  0.226E+02  0.275E+00     593
     116.19626  0.199E+00 -0.189E-02  0.218E+02 -0.163E+00  0.330E-03  0.506E-01  0.189E-01  0.587E+00  0.227E+02  0.276E+00     594
     116.21992  0.194E+00 -0.197E-02  0.218E+02 -0.163E+00  0.330E-03  0.508E-01  0.189E-01  0.593E+00  0.227E+02  0.276E+00     595
     116.24358  0.189E+00 -0.209E-02  0.218E+02 -0.163E+00  0.330E-03  0.512E-01  0.189E-01  0.600E+00  0.227E+02  0.277E+00     596
     116.27434  0.186E+00 -0.213E-02  0.218E+02 -0.163E+00  0.330E-03  0.515E-01  0.190E-01  0.610E+00  0.227E+02  0.277E+00     597
     116.30510  0.186E+00 -0.198E-02  0.218E+02 -0.163E+00  0.330E-03  0.519E-01  0.190E-01  0.624E+00  0.227E+02  0.278E+00     598
     116.33585  0.188E+00 -0.199E-02  0.218E+02 -0.163E+00  0.330E-03  0.524E-01  0.190E-01  0.641E+00  0.227E+02  0.278E+00     599
     116.37584  0.190E+00 -0.203E-02  0.218E+02 -0.164E+00  0.330E-03  0.530E-01  0.190E-01  0.660E+00  0.228E+02  0.279E+00     600
     116.41582  0.197E+00 -0.198E-02  0.218E+02 -0.164E+00  0.330E-03  0.536E-01  0.190E-01  0.686E+00  0.228E+02  0.280E+00     601
     116.45581  0.205E+00 -0.191E-02  0.218E+02 -0.164E+00  0.330E-03  0.545E-01  0.190E-01  0.712E+00  0.228E+02  0.280E+00     602
     116.49580  0.214E+00 -0.207E-02  0.218E+02 -0.164E+00  0.330E-03  0.554E-01  0.190E-01  0.737E+00  0.229E+02  0.281E+00     603
     116.54622  0.222E+00 -0.208E-02  0.218E+02 -0.164E+00  0.330E-03  0.563E-01  0.190E-01  0.757E+00  0.229E+02  0.282E+00     604
     116.59664  0.231E+00 -0.180E-02  0.219E+02 -0.164E+00  0.330E-03  0.574E-01  0.190E-01  0.775E+00  0.229E+02  0.283E+00     605
     116.64706  0.238E+00 -0.173E-02  0.219E+02 -0.164E+00  0.330E-03  0.587E-01  0.190E-01  0.781E+00  0.230E+02  0.284E+00     606
     116.69748  0.241E+00 -0.201E-02  0.219E+02 -0.164E+00  0.330E-03  0.600E-01  0.190E-01  0.775E+00  0.230E+02  0.285E+00     607
     116.77311  0.239E+00 -0.155E-02  0.219E+02 -0.164E+00  0.330E-03  0.613E-01  0.190E-01  0.756E+00  0.231E+02  0.286E+00     608
     116.84874  0.234E+00 -0.807E-03  0.219E+02 -0.164E+00  0.330E-03  0.625E-01  0.190E-01  0.714E+00  0.231E+02  0.288E+00     609
     116.92437  0.225E+00 -0.885E-03  0.219E+02 -0.164E+00  0.330E-03  0.640E-01  0.190E-01  0.662E+00  0.232E+02  0.289E+00     610
     117.00000  0.213E+00 -0.995E-03  0.219E+02 -0.164E+00  0.330E-03  0.653E-01  0.190E-01  0.612E+00  0.232E+02  0.290E+00     611
     117.06758  0.185E+00 -0.126E-02  0.220E+02 -0.165E+00  0.330E-03  0.663E-01  0.190E-01  0.572E+00  0.233E+02  0.291E+00     612
     117.13515  0.226E+00 -0.148E-02  0.220E+02 -0.165E+00  0.330E-03  0.672E-01  0.190E-01  0.566E+00  0.233E+02  0.293E+00     613
     117.20273  0.324E+00 -0.149E-02  0.220E+02 -0.165E+00  0.330E-03  0.679E-01  0.191E-01  0.572E+00  0.233E+02  0.294E+00     614
     117.27030  0.384E+00 -0.149E-02  0.220E+02 -0.165E+00  0.330E-03  0.684E-01  0.191E-01  0.590E+00  0.234E+02  0.296E+00     615
     117.36151  0.457E+00 -0.149E-02  0.221E+02 -0.165E+00  0.330E-03  0.688E-01  0.191E-01  0.618E+00  0.234E+02  0.298E+00     616
     117.45273  0.523E+00 -0.148E-02  0.221E+02 -0.165E+00  0.330E-03  0.693E-01  0.191E-01  0.667E+00  0.235E+02  0.301E+00     617
     117.56218  0.593E+00 -0.148E-02  0.222E+02 -0.165E+00  0.330E-03  0.700E-01  0.191E-01  0.723E+00  0.236E+02  0.304E+00     618
     117.70812  0.656E+00 -0.147E-02  0.223E+02 -0.166E+00  0.330E-03  0.706E-01  0.191E-01  0.769E+00  0.237E+02  0.308E+00     619
     117.85406  0.677E+00 -0.146E-02  0.224E+02 -0.166E+00  0.330E-03  0.714E-01  0.191E-01  0.751E+00  0.238E+02  0.311E+00     620
     118.00000  0.644E+00 -0.145E-02  0.225E+02 -0.166E+00  0.330E-03  0.720E-01  0.191E-01  0.669E+00  0.239E+02  0.315E+00     621
     118.02000  0.427E+00 -0.111E-02  0.225E+02 -0.166E+00  0.330E-03  0.720E-01  0.192E-01  0.595E+00  0.239E+02  0.316E+00     622
     118.03400  0.244E+00 -0.495E-03  0.225E+02 -0.166E+00  0.330E-03  0.714E-01  0.192E-01  0.592E+00  0.239E+02  0.316E+00     623
     118.04800  0.212E+00 -0.606E-03  0.225E+02 -0.166E+00  0.330E-03  0.714E-01  0.192E-01  0.591E+00  0.239E+02  0.317E+00     624
     118.06200  0.198E+00 -0.103E-02  0.225E+02 -0.166E+00  0.330E-03  0.715E-01  0.192E-01  0.587E+00  0.239E+02  0.317E+00     625
     118.07600  0.189E+00 -0.992E-03  0.225E+02 -0.166E+00  0.330E-03  0.717E-01  0.192E-01  0.583E+00  0.239E+02  0.317E+00     626
     118.09000  0.186E+00 -0.207E-02  0.225E+02 -0.166E+00  0.330E-03  0.719E-01  0.192E-01  0.579E+00  0.239E+02  0.318E+00     627
     118.10400  0.184E+00 -0.306E-02  0.225E+02 -0.166E+00  0.330E-03  0.720E-01  0.192E-01  0.575E+00  0.240E+02  0.318E+00     628
     118.11800  0.183E+00 -0.265E-02  0.225E+02 -0.166E+00  0.330E-03  0.722E-01  0.192E-01  0.571E+00  0.240E+02  0.318E+00     629
     118.13200  0.183E+00 -0.273E-02  0.225E+02 -0.166E+00  0.330E-03  0.724E-01  0.192E-01  0.567E+00  0.240E+02  0.319E+00     630
     118.15020  0.184E+00 -0.276E-02  0.225E+02 -0.166E+00  0.330E-03  0.727E-01  0.192E-01  0.564E+00  0.240E+02  0.319E+00     631
     118.16840  0.186E+00 -0.234E-02  0.225E+02 -0.166E+00  0.330E-03  0.729E-01  0.192E-01  0.560E+00  0.240E+02  0.320E+00     632
     118.18660  0.189E+00 -0.292E-02  0.225E+02 -0.166E+00  0.330E-03  0.732E-01  0.192E-01  0.557E+00  0.240E+02  0.320E+00     633
     118.21026  0.193E+00 -0.303E-02  0.225E+02 -0.166E+00  0.330E-03  0.735E-01  0.192E-01  0.555E+00  0.240E+02  0.321E+00     634
     118.23392  0.197E+00 -0.221E-02  0.225E+02 -0.166E+00  0.330E-03  0.738E-01  0.192E-01  0.553E+00  0.240E+02  0.321E+00     635
     118.25758  0.204E+00 -0.188E-02  0.225E+02 -0.166E+00  0.330E-03  0.743E-01  0.192E-01  0.553E+00  0.240E+02  0.321E+00     636
     118.28124  0.212E+00 -0.172E-02  0.225E+02 -0.167E+00  0.330E-03  0.748E-01  0.192E-01  0.555E+00  0.241E+02  0.322E+00     637
     118.30490  0.221E+00 -0.249E-02  0.225E+02 -0.167E+00  0.330E-03  0.753E-01  0.192E-01  0.558E+00  0.241E+02  0.322E+00     638
     118.33566  0.230E+00 -0.250E-02  0.225E+02 -0.167E+00  0.330E-03  0.758E-01  0.192E-01  0.563E+00  0.241E+02  0.323E+00     639
     118.36642  0.242E+00 -0.150E-02  0.225E+02 -0.167E+00  0.330E-03  0.763E-01  0.192E-01  0.570E+00  0.241E+02  0.323E+00     640
     118.39717  0.257E+00 -0.131E-02  0.226E+02 -0.167E+00  0.330E-03  0.771E-01  0.192E-01  0.578E+00  0.241E+02  0.323E+00     641
     118.42793  0.273E+00 -0.125E-02  0.226E+02 -0.167E+00  0.330E-03  0.779E-01  0.192E-01  0.587E+00  0.241E+02  0.324E+00     642
     118.45869  0.290E+00 -0.114E-02  0.226E+02 -0.167E+00  0.330E-03  0.787E-01  0.192E-01  0.596E+00  0.242E+02  0.324E+00     643
     118.48945  0.307E+00 -0.101E-02  0.226E+02 -0.167E+00  0.330E-03  0.795E-01  0.192E-01  0.604E+00  0.242E+02  0.324E+00     644
     118.52021  0.323E+00 -0.915E-03  0.226E+02 -0.167E+00  0.330E-03  0.803E-01  0.192E-01  0.612E+00  0.242E+02  0.324E+00     645
     118.55096  0.340E+00 -0.933E-03  0.226E+02 -0.167E+00  0.330E-03  0.811E-01  0.192E-01  0.618E+00  0.242E+02  0.324E+00     646
     118.58172  0.355E+00 -0.148E-02  0.226E+02 -0.167E+00  0.330E-03  0.819E-01  0.192E-01  0.622E+00  0.242E+02  0.324E+00     647
     118.61248  0.368E+00 -0.175E-02  0.226E+02 -0.167E+00  0.330E-03  0.827E-01  0.192E-01  0.622E+00  0.243E+02  0.324E+00     648
     118.63401  0.377E+00 -0.135E-02  0.226E+02 -0.167E+00  0.330E-03  0.834E-01  0.192E-01  0.619E+00  0.243E+02  0.324E+00     649
     118.65554  0.383E+00 -0.128E-02  0.226E+02 -0.167E+00  0.330E-03  0.841E-01  0.192E-01  0.614E+00  0.243E+02  0.324E+00     650
     118.67707  0.388E+00 -0.145E-02  0.226E+02 -0.167E+00  0.330E-03  0.845E-01  0.192E-01  0.608E+00  0.243E+02  0.324E+00     651
     118.69860  0.391E+00 -0.153E-02  0.227E+02 -0.167E+00  0.330E-03  0.849E-01  0.192E-01  0.600E+00  0.243E+02  0.324E+00     652
     118.72013  0.393E+00 -0.152E-02  0.227E+02 -0.167E+00  0.330E-03  0.852E-01  0.192E-01  0.591E+00  0.243E+02  0.324E+00     653
     118.74166  0.393E+00 -0.145E-02  0.227E+02 -0.167E+00  0.330E-03  0.855E-01  0.192E-01  0.581E+00  0.243E+02  0.324E+00     654
     118.75673  0.392E+00 -0.139E-02  0.227E+02 -0.167E+00  0.330E-03  0.858E-01  0.192E-01  0.570E+00  0.243E+02  0.324E+00     655
     118.77181  0.391E+00 -0.141E-02  0.227E+02 -0.167E+00  0.330E-03  0.860E-01  0.192E-01  0.562E+00  0.243E+02  0.324E+00     656
     118.79140  0.390E+00 -0.138E-02  0.227E+02 -0.167E+00  0.330E-03  0.861E-01  0.192E-01  0.554E+00  0.244E+02  0.324E+00     657
     118.81099  0.387E+00 -0.135E-02  0.227E+02 -0.167E+00  0.330E-03  0.862E-01  0.192E-01  0.543E+00  0.244E+02  0.324E+00     658
     118.82471  0.383E+00 -0.139E-02  0.227E+02 -0.167E+00  0.330E-03  0.863E-01  0.193E-01  0.531E+00  0.244E+02  0.324E+00     659
     118.83842  0.381E+00 -0.141E-02  0.227E+02 -0.167E+00  0.330E-03  0.864E-01  0.193E-01  0.523E+00  0.244E+02  0.324E+00     660
     118.85214  0.378E+00 -0.141E-02  0.227E+02 -0.167E+00  0.330E-03  0.864E-01  0.193E-01  0.515E+00  0.244E+02  0.324E+00     661
     118.86585  0.374E+00 -0.142E-02  0.227E+02 -0.167E+00  0.330E-03  0.852E-01  0.193E-01  0.507E+00  0.244E+02  0.324E+00     662
     118.88262  0.371E+00 -0.142E-02  0.227E+02 -0.167E+00  0.330E-03  0.852E-01  0.193E-01  0.499E+00  0.244E+02  0.324E+00     663
     118.89939  0.367E+00 -0.142E-02  0.227E+02 -0.167E+00  0.330E-03  0.852E-01  0.193E-01  0.489E+00  0.244E+02  0.324E+00     664
     118.91616  0.363E+00 -0.142E-02  0.227E+02 -0.167E+00  0.330E-03  0.851E-01  0.193E-01  0.480E+00  0.244E+02  0.324E+00     665
     118.93292  0.359E+00 -0.142E-02  0.227E+02 -0.167E+00  0.330E-03  0.851E-01  0.193E-01  0.472E+00  0.244E+02  0.324E+00     666
     118.94969  0.355E+00 -0.142E-02  0.228E+02 -0.167E+00  0.330E-03  0.851E-01  0.193E-01  0.463E+00  0.244E+02  0.324E+00     667
     118.96646  0.351E+00 -0.141E-02  0.228E+02 -0.168E+00  0.330E-03  0.850E-01  0.193E-01  0.455E+00  0.244E+02  0.324E+00     668
     118.98323  0.347E+00 -0.141E-02  0.228E+02 -0.168E+00  0.330E-03  0.850E-01  0.193E-01  0.448E+00  0.245E+02  0.324E+00     669
     119.00000  0.343E+00 -0.142E-02  0.228E+02 -0.168E+00  0.330E-03  0.849E-01  0.193E-01  0.442E+00  0.245E+02  0.324E+00     670
     119.01783  0.229E+00 -0.144E-02  0.228E+02 -0.168E+00  0.330E-03  0.848E-01  0.193E-01  0.436E+00  0.245E+02  0.324E+00     671
     119.03031  0.170E+00 -0.124E-02  0.228E+02 -0.168E+00  0.330E-03  0.848E-01  0.193E-01  0.429E+00  0.245E+02  0.324E+00     672
     119.04279  0.176E+00 -0.110E-02  0.228E+02 -0.168E+00  0.330E-03  0.847E-01  0.193E-01  0.424E+00  0.245E+02  0.324E+00     673
     119.05527  0.182E+00 -0.129E-02  0.228E+02 -0.168E+00  0.330E-03  0.847E-01  0.193E-01  0.421E+00  0.245E+02  0.324E+00     674
     119.07150  0.187E+00 -0.141E-02  0.228E+02 -0.168E+00  0.330E-03  0.847E-01  0.193E-01  0.418E+00  0.245E+02  0.324E+00     675
     119.08772  0.191E+00 -0.141E-02  0.228E+02 -0.168E+00  0.330E-03  0.847E-01  0.193E-01  0.416E+00  0.245E+02  0.324E+00     676
     119.10395  0.195E+00 -0.141E-02  0.228E+02 -0.168E+00  0.330E-03  0.846E-01  0.193E-01  0.414E+00  0.245E+02  0.324E+00     677
     119.12017  0.198E+00 -0.141E-02  0.228E+02 -0.168E+00  0.330E-03  0.846E-01  0.193E-01  0.414E+00  0.245E+02  0.324E+00     678
     119.13640  0.201E+00 -0.141E-02  0.228E+02 -0.168E+00  0.330E-03  0.846E-01  0.193E-01  0.414E+00  0.245E+02  0.324E+00     679
     119.15262  0.204E+00 -0.139E-02  0.228E+02 -0.168E+00  0.330E-03  0.846E-01  0.193E-01  0.415E+00  0.245E+02  0.324E+00     680
     119.16885  0.207E+00 -0.138E-02  0.228E+02 -0.168E+00  0.330E-03  0.847E-01  0.193E-01  0.417E+00  0.245E+02  0.324E+00     681
     119.18507  0.210E+00 -0.138E-02  0.228E+02 -0.168E+00  0.330E-03  0.847E-01  0.193E-01  0.419E+00  0.245E+02  0.324E+00     682
     119.20129  0.213E+00 -0.138E-02  0.228E+02 -0.168E+00  0.330E-03  0.848E-01  0.193E-01  0.423E+00  0.245E+02  0.324E+00     683
     119.21752  0.217E+00 -0.139E-02  0.228E+02 -0.168E+00  0.330E-03  0.849E-01  0.193E-01  0.427E+00  0.245E+02  0.324E+00     684
     119.23861  0.220E+00 -0.139E-02  0.228E+02 -0.168E+00  0.330E-03  0.850E-01  0.193E-01  0.432E+00  0.246E+02  0.324E+00     685
     119.25970  0.225E+00 -0.138E-02  0.228E+02 -0.168E+00  0.330E-03  0.851E-01  0.193E-01  0.439E+00  0.246E+02  0.324E+00     686
     119.28080  0.230E+00 -0.138E-02  0.228E+02 -0.168E+00  0.330E-03  0.853E-01  0.193E-01  0.447E+00  0.246E+02  0.325E+00     687
     119.30189  0.235E+00 -0.138E-02  0.228E+02 -0.168E+00  0.330E-03  0.855E-01  0.193E-01  0.456E+00  0.246E+02  0.325E+00     688
     119.32931  0.241E+00 -0.138E-02  0.228E+02 -0.168E+00  0.330E-03  0.857E-01  0.193E-01  0.466E+00  0.246E+02  0.325E+00     689
     119.35673  0.249E+00 -0.139E-02  0.228E+02 -0.168E+00  0.330E-03  0.860E-01  0.193E-01  0.481E+00  0.246E+02  0.325E+00     690
     119.38415  0.258E+00 -0.139E-02  0.229E+02 -0.168E+00  0.330E-03  0.863E-01  0.193E-01  0.496E+00  0.246E+02  0.325E+00     691
     119.41157  0.267E+00 -0.138E-02  0.229E+02 -0.168E+00  0.330E-03  0.868E-01  0.193E-01  0.512E+00  0.246E+02  0.325E+00     692
     119.43899  0.276E+00 -0.138E-02  0.229E+02 -0.168E+00  0.330E-03  0.872E-01  0.193E-01  0.528E+00  0.247E+02  0.325E+00     693
     119.46641  0.285E+00 -0.138E-02  0.229E+02 -0.168E+00  0.330E-03  0.877E-01  0.193E-01  0.542E+00  0.247E+02  0.325E+00     694
     119.50205  0.293E+00 -0.138E-02  0.229E+02 -0.168E+00  0.330E-03  0.882E-01  0.193E-01  0.556E+00  0.247E+02  0.325E+00     695
     119.53770  0.303E+00 -0.138E-02  0.229E+02 -0.168E+00  0.330E-03  0.888E-01  0.193E-01  0.572E+00  0.247E+02  0.326E+00     696
     119.57335  0.312E+00 -0.138E-02  0.229E+02 -0.168E+00  0.330E-03  0.894E-01  0.193E-01  0.582E+00  0.247E+02  0.326E+00     697
     119.60899  0.319E+00 -0.138E-02  0.229E+02 -0.168E+00  0.330E-03  0.901E-01  0.193E-01  0.588E+00  0.248E+02  0.326E+00     698
