 ******* Program HYDRUS
 ******* Infiltration and drainage in a large caisson                           
  
 Date:   1.10.    Time:  14: 2: 0
 Units: L = cm   , T = hours, M = mmol 



                             Node(  1)                      Node( 21)                      Node( 41)                      Node( 61)                      Node( 81)

       time         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp   
          .984        .000   .3308     .000        -4.214   .3292     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .988        .000   .3308     .000        -3.901   .3293     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .991        .000   .3308     .000        -3.699   .3295     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .994        .000   .3308     .000        -3.734   .3295     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.000        .000   .3308     .000        -3.130   .3297     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.003        .000   .3308     .000        -2.930   .3298     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.005        .000   .3308     .000        -3.054   .3298     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.007        .000   .3308     .000        -2.586   .3300     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.011        .000   .3308     .000        -2.475   .3301     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.013        .000   .3308     .000        -2.357   .3301     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.016        .000   .3308     .000        -2.425   .3301     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.019        .000   .3308     .000        -2.023   .3302     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.023        .000   .3308     .000        -1.958   .3303     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.025        .000   .3308     .000        -1.828   .3303     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.028        .000   .3308     .000        -1.781   .3304     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.032        .000   .3308     .000        -2.189   .3302     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.033        .000   .3308     .000        -1.835   .3303     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.035        .000   .3308     .000        -2.114   .3303     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.037        .000   .3308     .000        -1.903   .3303     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.039        .000   .3308     .000        -1.847   .3303     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.040        .000   .3308     .000        -1.400   .3305     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.043        .000   .3308     .000        -1.895   .3304     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.045        .000   .3308     .000        -1.400   .3305     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.048        .000   .3308     .000        -2.096   .3303     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.050        .000   .3308     .000        -1.607   .3304     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.053        .000   .3308     .000        -1.704   .3304     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.056        .000   .3308     .000        -1.168   .3306     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.059        .000   .3308     .000         -.955   .3306     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.061        .000   .3308     .000         -.477   .3307     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.063        .000   .3308     .000         -.745   .3307     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.066        .000   .3308     .000         -.732   .3307     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.068        .000   .3308     .000         -.437   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.071        .000   .3308     .000         -.582   .3307     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.074        .000   .3308     .000         -.697   .3307     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.077        .000   .3308     .000         -.601   .3307     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.080        .000   .3308     .000         -.060   .3309     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.083        .000   .3308     .000         -.513   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.085        .000   .3308     .000         -.683   .3307     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.086        .000   .3308     .000          .041   .3307     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.089        .000   .3308     .000         -.541   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.091        .000   .3308     .000        -1.058   .3306     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.093        .000   .3308     .000          .132   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
         1.095        .000   .3308     .000         -.510   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
