
       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cTop       cRoot       cBot      vProd    Sum(vProd) Sum(Sink)  TLevel
        [T]     [L3/L2/T]  [L3/L2/T]   [L3/L2]    [L3/L2]   [L3/L3]     [L3/L3]    [L3/L3]   [L3/L2/T]    [L3/L2]   [L3/L2]

      81.28020  0.109E+00 -0.135E-03  0.170E+02 -0.510E-02  0.330E-03  0.122E-01  0.140E-02  0.439E+00  0.173E+02  0.612E-01     650
      81.29179  0.109E+00 -0.143E-03  0.170E+02 -0.510E-02  0.330E-03  0.124E-01  0.140E-02  0.444E+00  0.173E+02  0.613E-01     651
      81.30338  0.110E+00 -0.144E-03  0.170E+02 -0.511E-02  0.330E-03  0.126E-01  0.140E-02  0.450E+00  0.173E+02  0.613E-01     652
      81.31498  0.111E+00 -0.132E-03  0.170E+02 -0.511E-02  0.330E-03  0.127E-01  0.140E-02  0.456E+00  0.173E+02  0.613E-01     653
      81.32657  0.112E+00 -0.132E-03  0.170E+02 -0.511E-02  0.330E-03  0.129E-01  0.141E-02  0.462E+00  0.173E+02  0.614E-01     654
      81.33816  0.113E+00 -0.136E-03  0.170E+02 -0.511E-02  0.330E-03  0.131E-01  0.141E-02  0.468E+00  0.173E+02  0.614E-01     655
      81.34976  0.114E+00 -0.132E-03  0.170E+02 -0.511E-02  0.330E-03  0.133E-01  0.141E-02  0.474E+00  0.173E+02  0.615E-01     656
      81.36135  0.116E+00 -0.129E-03  0.170E+02 -0.511E-02  0.330E-03  0.135E-01  0.141E-02  0.481E+00  0.173E+02  0.615E-01     657
      81.37294  0.118E+00 -0.130E-03  0.170E+02 -0.511E-02  0.330E-03  0.137E-01  0.141E-02  0.488E+00  0.174E+02  0.616E-01     658
      81.38454  0.119E+00 -0.130E-03  0.170E+02 -0.512E-02  0.330E-03  0.139E-01  0.141E-02  0.494E+00  0.174E+02  0.616E-01     659
      81.39613  0.121E+00 -0.129E-03  0.170E+02 -0.512E-02  0.330E-03  0.141E-01  0.141E-02  0.501E+00  0.174E+02  0.617E-01     660
      81.40772  0.123E+00 -0.129E-03  0.170E+02 -0.512E-02  0.330E-03  0.143E-01  0.141E-02  0.508E+00  0.174E+02  0.617E-01     661
      81.41932  0.125E+00 -0.135E-03  0.170E+02 -0.512E-02  0.330E-03  0.145E-01  0.141E-02  0.514E+00  0.174E+02  0.618E-01     662
      81.43439  0.127E+00 -0.136E-03  0.170E+02 -0.512E-02  0.330E-03  0.147E-01  0.141E-02  0.521E+00  0.174E+02  0.618E-01     663
      81.44946  0.130E+00 -0.132E-03  0.170E+02 -0.512E-02  0.330E-03  0.149E-01  0.141E-02  0.529E+00  0.174E+02  0.619E-01     664
      81.46453  0.133E+00 -0.132E-03  0.170E+02 -0.513E-02  0.330E-03  0.152E-01  0.142E-02  0.538E+00  0.174E+02  0.620E-01     665
      81.47960  0.136E+00 -0.130E-03  0.170E+02 -0.513E-02  0.330E-03  0.155E-01  0.142E-02  0.545E+00  0.174E+02  0.620E-01     666
      81.49467  0.138E+00 -0.128E-03  0.170E+02 -0.513E-02  0.330E-03  0.158E-01  0.142E-02  0.552E+00  0.174E+02  0.621E-01     667
      81.50974  0.141E+00 -0.129E-03  0.170E+02 -0.513E-02  0.330E-03  0.161E-01  0.142E-02  0.559E+00  0.174E+02  0.622E-01     668
      81.52482  0.144E+00 -0.127E-03  0.170E+02 -0.513E-02  0.330E-03  0.164E-01  0.142E-02  0.565E+00  0.174E+02  0.623E-01     669
      81.53989  0.146E+00 -0.127E-03  0.170E+02 -0.514E-02  0.330E-03  0.167E-01  0.142E-02  0.570E+00  0.174E+02  0.623E-01     670
      81.55496  0.148E+00 -0.127E-03  0.170E+02 -0.514E-02  0.330E-03  0.170E-01  0.142E-02  0.575E+00  0.175E+02  0.624E-01     671
      81.57003  0.150E+00 -0.127E-03  0.170E+02 -0.514E-02  0.330E-03  0.173E-01  0.142E-02  0.578E+00  0.175E+02  0.625E-01     672
      81.58510  0.152E+00 -0.126E-03  0.170E+02 -0.514E-02  0.330E-03  0.176E-01  0.143E-02  0.581E+00  0.175E+02  0.625E-01     673
      81.60017  0.154E+00 -0.126E-03  0.170E+02 -0.514E-02  0.330E-03  0.179E-01  0.143E-02  0.583E+00  0.175E+02  0.626E-01     674
      81.61524  0.155E+00 -0.127E-03  0.170E+02 -0.515E-02  0.330E-03  0.183E-01  0.143E-02  0.584E+00  0.175E+02  0.627E-01     675
      81.63032  0.156E+00 -0.125E-03  0.170E+02 -0.515E-02  0.330E-03  0.186E-01  0.143E-02  0.583E+00  0.175E+02  0.628E-01     676
      81.64539  0.157E+00 -0.125E-03  0.170E+02 -0.515E-02  0.330E-03  0.189E-01  0.143E-02  0.582E+00  0.175E+02  0.628E-01     677
      81.66046  0.158E+00 -0.125E-03  0.170E+02 -0.515E-02  0.330E-03  0.192E-01  0.143E-02  0.581E+00  0.175E+02  0.629E-01     678
      81.67553  0.158E+00 -0.125E-03  0.170E+02 -0.515E-02  0.330E-03  0.195E-01  0.143E-02  0.578E+00  0.175E+02  0.630E-01     679
      81.69060  0.158E+00 -0.124E-03  0.170E+02 -0.516E-02  0.330E-03  0.198E-01  0.143E-02  0.574E+00  0.175E+02  0.631E-01     680
      81.70567  0.158E+00 -0.124E-03  0.170E+02 -0.516E-02  0.330E-03  0.200E-01  0.144E-02  0.570E+00  0.175E+02  0.631E-01     681
      81.72074  0.157E+00 -0.124E-03  0.170E+02 -0.516E-02  0.330E-03  0.203E-01  0.144E-02  0.565E+00  0.175E+02  0.632E-01     682
      81.73582  0.157E+00 -0.124E-03  0.170E+02 -0.516E-02  0.330E-03  0.206E-01  0.144E-02  0.559E+00  0.176E+02  0.633E-01     683
      81.75089  0.156E+00 -0.124E-03  0.170E+02 -0.516E-02  0.330E-03  0.208E-01  0.144E-02  0.553E+00  0.176E+02  0.634E-01     684
      81.76596  0.155E+00 -0.124E-03  0.170E+02 -0.516E-02  0.330E-03  0.211E-01  0.144E-02  0.546E+00  0.176E+02  0.634E-01     685
      81.78103  0.154E+00 -0.124E-03  0.170E+02 -0.517E-02  0.330E-03  0.213E-01  0.144E-02  0.539E+00  0.176E+02  0.635E-01     686
      81.79610  0.153E+00 -0.124E-03  0.170E+02 -0.517E-02  0.330E-03  0.216E-01  0.144E-02  0.531E+00  0.176E+02  0.636E-01     687
      81.81117  0.151E+00 -0.123E-03  0.170E+02 -0.517E-02  0.330E-03  0.218E-01  0.144E-02  0.523E+00  0.176E+02  0.637E-01     688
      81.82624  0.150E+00 -0.123E-03  0.170E+02 -0.517E-02  0.330E-03  0.220E-01  0.144E-02  0.515E+00  0.176E+02  0.637E-01     689
      81.84132  0.148E+00 -0.124E-03  0.170E+02 -0.517E-02  0.330E-03  0.222E-01  0.145E-02  0.507E+00  0.176E+02  0.638E-01     690
      81.85639  0.146E+00 -0.123E-03  0.170E+02 -0.518E-02  0.330E-03  0.224E-01  0.145E-02  0.499E+00  0.176E+02  0.639E-01     691
      81.87075  0.145E+00 -0.123E-03  0.170E+02 -0.518E-02  0.330E-03  0.226E-01  0.145E-02  0.491E+00  0.176E+02  0.640E-01     692
      81.88511  0.143E+00 -0.123E-03  0.170E+02 -0.518E-02  0.330E-03  0.228E-01  0.145E-02  0.483E+00  0.176E+02  0.640E-01     693
      81.89947  0.141E+00 -0.123E-03  0.170E+02 -0.518E-02  0.330E-03  0.230E-01  0.145E-02  0.476E+00  0.176E+02  0.641E-01     694
      81.91958  0.140E+00 -0.120E-03  0.170E+02 -0.518E-02  0.330E-03  0.229E-01  0.145E-02  0.469E+00  0.176E+02  0.642E-01     695
      81.93968  0.138E+00 -0.117E-03  0.171E+02 -0.519E-02  0.330E-03  0.231E-01  0.145E-02  0.459E+00  0.177E+02  0.643E-01     696
      81.95979  0.136E+00 -0.118E-03  0.171E+02 -0.519E-02  0.330E-03  0.233E-01  0.146E-02  0.449E+00  0.177E+02  0.644E-01     697
      81.97990  0.134E+00 -0.117E-03  0.171E+02 -0.519E-02  0.330E-03  0.235E-01  0.146E-02  0.440E+00  0.177E+02  0.645E-01     698
      82.00000  0.132E+00 -0.118E-03  0.171E+02 -0.519E-02  0.330E-03  0.237E-01  0.146E-02  0.432E+00  0.177E+02  0.646E-01     699
      82.01959  0.829E-01 -0.120E-03  0.171E+02 -0.520E-02  0.330E-03  0.239E-01  0.146E-02  0.425E+00  0.177E+02  0.647E-01     700
