 ******* Program UNSATCHEM-1D
 ******* 
 Missouri Field Experiment - 1982                                        
 Date:  21. 3.    Time:  15:17:45
 Units: L = cm   , T = days , M = mmol 



                          Node( 21)                               Node( 41)                               Node( 56)

         time        h      theta    Temp    CO2             h      theta    Temp    CO2             h      theta    Temp    CO2      
        30.020     -80.17  0.3366   7.814  0.01055       -63.46  0.4209   7.146  0.01239       -57.43  0.4253   6.172  0.00603
        30.040     -80.26  0.3366   7.799  0.01052       -63.52  0.4208   7.141  0.01237       -57.47  0.4253   6.173  0.00604
        30.066     -80.37  0.3365   7.771  0.01050       -63.60  0.4208   7.134  0.01236       -57.52  0.4253   6.174  0.00605
        30.100     -80.51  0.3364   7.696  0.01047       -63.70  0.4207   7.124  0.01234       -57.58  0.4252   6.176  0.00606
        30.144     -80.70  0.3362   7.539  0.01040       -63.83  0.4206   7.111  0.01232       -57.67  0.4251   6.177  0.00607
        30.201     -80.93  0.3360   7.311  0.01031       -64.00  0.4205   7.090  0.01230       -57.78  0.4250   6.179  0.00608
        30.275     -81.21  0.3358   7.074  0.01019       -64.22  0.4203   7.056  0.01226       -57.93  0.4249   6.180  0.00610
        30.366     -81.50  0.3355   6.964  0.01007       -64.50  0.4201   6.999  0.01221       -58.11  0.4248   6.179  0.00612
        30.493     -81.77  0.3353   7.171  0.01001       -64.87  0.4199   6.911  0.01214       -58.35  0.4245   6.174  0.00615
        30.619     -81.91  0.3352   7.649  0.01004       -65.25  0.4196   6.845  0.01203       -58.60  0.4243   6.162  0.00618
        30.746     -81.90  0.3352   8.097  0.01019       -65.61  0.4193   6.831  0.01193       -58.86  0.4241   6.147  0.00622
        30.873     -81.79  0.3353   8.227  0.01037       -65.96  0.4191   6.866  0.01186       -59.11  0.4240   6.132  0.00625
        31.000     -81.56  0.3355   7.945  0.01049       -66.30  0.4188   6.918  0.01180       -59.36  0.4238   6.123  0.00628
        31.000     -81.56  0.3355   7.945  0.01049       -66.30  0.4188   6.918  0.01180       -59.36  0.4238   6.123  0.00628
        31.200     -81.13  0.3358   7.131  0.01050       -66.79  0.4185   6.940  0.01175       -59.75  0.4235   6.123  0.00631
        31.400     -80.85  0.3361   6.693  0.01040       -67.22  0.4182   6.851  0.01167       -60.15  0.4232   6.129  0.00637
        31.700     -80.88  0.3360   7.216  0.01034       -67.78  0.4178   6.683  0.01156       -60.72  0.4228   6.116  0.00642
        32.000     -81.29  0.3357   7.359  0.01038       -68.29  0.4174   6.645  0.01139       -61.27  0.4224   6.081  0.00649
        32.000     -81.29  0.3357   7.359  0.01038       -68.29  0.4174   6.645  0.01139       -61.27  0.4224   6.081  0.00649
        32.020     -81.32  0.3357   7.302  0.01027       -68.33  0.4174   6.648  0.01130       -61.31  0.4224   6.079  0.00655
        32.040     -81.35  0.3356   7.233  0.01024       -68.36  0.4174   6.651  0.01129       -61.34  0.4224   6.077  0.00655
        32.060     -81.38  0.3356   7.154  0.01022       -68.39  0.4173   6.654  0.01129       -61.38  0.4223   6.074  0.00655
        32.080     -81.42  0.3356   7.067  0.01019       -68.43  0.4173   6.656  0.01129       -61.42  0.4223   6.072  0.00656
        32.100     -81.45  0.3356   6.976  0.01015       -68.46  0.4173   6.658  0.01128       -61.45  0.4223   6.070  0.00656
        32.120     -81.49  0.3355   6.882  0.01012       -68.49  0.4173   6.659  0.01128       -61.49  0.4223   6.068  0.00657
        32.140     -81.52  0.3355   6.788  0.01008       -68.52  0.4173   6.658  0.01128       -61.52  0.4222   6.067  0.00657
        32.160     -81.55  0.3355   6.697  0.01005       -68.56  0.4172   6.657  0.01127       -61.56  0.4222   6.065  0.00657
        32.180     -81.57  0.3355   6.609  0.01002       -68.59  0.4172   6.654  0.01127       -61.60  0.4222   6.064  0.00658
        32.206     -81.58  0.3354   6.504  0.01000       -68.63  0.4172   6.648  0.01126       -61.64  0.4222   6.062  0.00658
        32.232     -81.56  0.3355   6.411  0.00997       -68.67  0.4171   6.639  0.01125       -61.69  0.4221   6.060  0.00659
        32.258     -81.50  0.3355   6.334  0.00996       -68.71  0.4171   6.628  0.01124       -61.74  0.4221   6.059  0.00659
        32.292     -81.32  0.3357   6.261  0.00995       -68.77  0.4171   6.611  0.01124       -61.80  0.4220   6.057  0.00660
        32.326     -81.03  0.3359   6.221  0.00997       -68.82  0.4170   6.590  0.01122       -61.86  0.4220   6.055  0.00660
        32.359     -80.58  0.3363   6.216  0.01001       -68.87  0.4170   6.567  0.01121       -61.92  0.4220   6.052  0.00661
        32.403     -79.73  0.3370   6.263  0.01007       -68.94  0.4170   6.536  0.01119       -61.99  0.4219   6.049  0.00662
        32.447     -78.57  0.3380   6.366  0.01017       -69.01  0.4169   6.504  0.01117       -62.07  0.4219   6.045  0.00662
        32.491     -77.10  0.3392   6.518  0.01030       -69.07  0.4169   6.474  0.01115       -62.15  0.4218   6.040  0.00663
        32.548     -74.77  0.3412   6.767  0.01046       -69.14  0.4168   6.443  0.01112       -62.24  0.4217   6.033  0.00664
        32.604     -72.13  0.3439   7.048  0.01069       -69.20  0.4168   6.422  0.01110       -62.34  0.4217   6.025  0.00665
        32.661     -69.24  0.3469   7.326  0.01094       -69.25  0.4167   6.415  0.01108       -62.44  0.4216   6.015  0.00666
        32.717     -66.15  0.3502   7.568  0.01119       -69.27  0.4167   6.422  0.01106       -62.53  0.4215   6.006  0.00667
        32.788     -62.13  0.3546   7.775  0.01144       -69.24  0.4167   6.449  0.01105       -62.65  0.4214   5.994  0.00667
        32.859     -58.09  0.3590   7.842  0.01173       -69.13  0.4168   6.492  0.01105       -62.76  0.4214   5.985  0.00668
        32.929     -54.35  0.3640   7.759  0.01197       -68.92  0.4170   6.544  0.01105       -62.88  0.4213   5.978  0.00669
        33.000     -50.89  0.3686   7.542  0.01217       -68.57  0.4172   6.595  0.01106       -62.98  0.4212   5.975  0.00670
        33.000     -50.89  0.3686   7.542  0.01217       -68.57  0.4172   6.595  0.01106       -62.98  0.4212   5.975  0.00670
        33.020     -49.94  0.3698   7.461  0.01232       -68.46  0.4173   6.608  0.01108       -63.01  0.4212   5.975  0.00672
        33.040     -49.04  0.3710   7.372  0.01236       -68.34  0.4174   6.620  0.01108       -63.04  0.4212   5.975  0.00672
        33.066     -47.97  0.3725   7.249  0.01239       -68.15  0.4175   6.635  0.01109       -63.08  0.4211   5.975  0.00672
        33.100     -46.79  0.3741   7.081  0.01243       -67.86  0.4177   6.650  0.01110       -63.13  0.4211   5.977  0.00673
        33.144     -45.66  0.3758   6.859  0.01248       -67.41  0.4180   6.663  0.01110       -63.19  0.4211   5.979  0.00673
        33.201     -44.72  0.3773   6.595  0.01255       -66.68  0.4186   6.668  0.01111       -63.27  0.4210   5.984  0.00674
        33.275     -44.08  0.3784   6.342  0.01264       -65.51  0.4194   6.653  0.01112       -63.35  0.4209   5.992  0.00675
        33.366     -43.79  0.3788   6.225  0.01280       -63.87  0.4206   6.610  0.01112       -63.42  0.4209   6.000  0.00676
        33.493     -43.82  0.3788   6.428  0.01305       -61.42  0.4223   6.532  0.01112       -63.45  0.4209   6.007  0.00678
        33.619     -44.06  0.3784   6.906  0.01353       -59.05  0.4240   6.472  0.01112       -63.38  0.4209   6.007  0.00680
        33.810     -44.60  0.3775   7.455  0.01412       -56.05  0.4265   6.472  0.01113       -63.04  0.4212   5.998  0.00681
        34.000     -45.18  0.3765   7.262  0.01492       -53.76  0.4285   6.543  0.01118       -62.47  0.4216   5.991  0.00683
        34.000     -45.18  0.3765   7.262  0.01492       -53.76  0.4285   6.543  0.01118       -62.47  0.4216   5.991  0.00683
        34.200     -46.01  0.3752   6.501  0.01533       -51.94  0.4301   6.577  0.01127       -61.68  0.4221   5.997  0.00685
        34.400     -47.07  0.3737   6.148  0.01540       -50.66  0.4312   6.503  0.01137       -60.74  0.4228   6.008  0.00686
        34.700     -48.83  0.3713   6.827  0.01554       -49.58  0.4322   6.364  0.01145       -59.25  0.4239   6.005  0.00688
        35.000     -50.60  0.3690   7.068  0.01607       -49.13  0.4326   6.371  0.01158       -57.84  0.4250   5.981  0.00689
        35.000     -50.60  0.3690   7.068  0.01607       -49.13  0.4326   6.371  0.01158       -57.84  0.4250   5.981  0.00689
        35.333     -52.50  0.3664   6.303  0.01617       -49.07  0.4326   6.399  0.01178       -56.55  0.4261   5.965  0.00690
        36.000     -56.03  0.3617   5.847  0.01571       -49.91  0.4319   6.137  0.01204       -54.95  0.4275   5.927  0.00692
        36.000     -56.03  0.3617   5.847  0.01571       -49.91  0.4319   6.137  0.01204       -54.95  0.4275   5.927  0.00692
        36.020     -56.13  0.3616   5.861  0.01495       -49.95  0.4318   6.125  0.01244       -54.91  0.4275   5.925  0.00696
        36.046     -56.27  0.3614   5.861  0.01493       -49.99  0.4318   6.111  0.01245       -54.85  0.4276   5.921  0.00696
        36.080     -56.45  0.3612   5.827  0.01490       -50.04  0.4318   6.094  0.01247       -54.78  0.4276   5.917  0.00696
        36.124     -56.69  0.3609   5.735  0.01484       -50.11  0.4317   6.074  0.01248       -54.69  0.4277   5.910  0.00696
        36.181     -56.98  0.3605   5.586  0.01474       -50.20  0.4316   6.051  0.01251       -54.58  0.4278   5.901  0.00697
        36.255     -57.34  0.3600   5.429  0.01460       -50.33  0.4315   6.019  0.01254       -54.45  0.4279   5.888  0.00697
        36.348     -57.77  0.3594   5.383  0.01445       -50.51  0.4314   5.971  0.01257       -54.31  0.4281   5.870  0.00697
        36.479     -58.30  0.3587   5.665  0.01434       -50.77  0.4311   5.900  0.01261       -54.14  0.4282   5.844  0.00698
        36.652     -58.94  0.3580   6.399  0.01433       -51.14  0.4308   5.854  0.01266       -53.97  0.4284   5.807  0.00698
        36.826     -59.52  0.3573   6.931  0.01448       -51.51  0.4305   5.900  0.01274       -53.84  0.4285   5.773  0.00699
        37.000     -60.05  0.3568   6.776  0.01456       -51.88  0.4302   6.003  0.01285       -53.76  0.4285   5.750  0.00700
        37.000     -60.05  0.3568   6.776  0.01456       -51.88  0.4302   6.003  0.01285       -53.76  0.4285   5.750  0.00700
        37.250     -60.76  0.3560   5.999  0.01440       -52.41  0.4297   6.079  0.01297       -53.72  0.4286   5.746  0.00701
        37.625     -61.72  0.3550   6.138  0.01400       -53.18  0.4290   6.003  0.01310       -53.78  0.4285   5.754  0.00704
        38.000     -62.63  0.3540   6.718  0.01385       -53.92  0.4284   5.986  0.01319       -53.93  0.4284   5.744  0.00709
        38.000     -62.63  0.3540   6.718  0.01385       -53.92  0.4284   5.986  0.01319       -53.93  0.4284   5.744  0.00709
        38.500     -64.22  0.3523   6.351  0.01384       -54.92  0.4275   6.088  0.01326       -54.23  0.4281   5.738  0.00714
        39.000     -66.10  0.3503   6.532  0.01351       -55.96  0.4266   6.085  0.01337       -54.63  0.4278   5.758  0.00722
        39.000     -66.10  0.3503   6.532  0.01351       -55.96  0.4266   6.085  0.01337       -54.63  0.4278   5.758  0.00722
        39.500     -68.12  0.3481   6.508  0.01321       -57.08  0.4256   6.095  0.01340       -55.13  0.4274   5.770  0.00731
        40.000     -70.18  0.3459   6.481  0.01274       -58.26  0.4246   6.119  0.01340       -55.68  0.4269   5.779  0.00740
        40.000     -70.18  0.3459   6.481  0.01274       -58.26  0.4246   6.119  0.01340       -55.68  0.4269   5.779  0.00740
        40.500     -72.27  0.3437   6.553  0.01229       -59.49  0.4237   6.117  0.01336       -56.30  0.4263   5.792  0.00750
        41.000     -74.36  0.3416   6.483  0.01184       -60.80  0.4228   6.134  0.01325       -56.98  0.4257   5.802  0.00760
        41.000     -74.36  0.3416   6.483  0.01184       -60.80  0.4228   6.134  0.01325       -56.98  0.4257   5.802  0.00760
        41.500     -76.75  0.3395   6.893  0.01141       -62.14  0.4218   6.173  0.01312       -57.70  0.4251   5.818  0.00771
        42.000     -79.30  0.3374   7.550  0.01105       -63.56  0.4208   6.338  0.01295       -58.46  0.4244   5.854  0.00781
        42.000     -79.30  0.3374   7.550  0.01105       -63.56  0.4208   6.338  0.01295       -58.46  0.4244   5.854  0.00781
        42.500     -81.95  0.3351   8.022  0.01075       -65.03  0.4197   6.606  0.01280       -59.28  0.4238   5.937  0.00792
        43.000     -84.64  0.3329   8.117  0.01047       -66.55  0.4187   6.843  0.01266       -60.16  0.4232   6.062  0.00804
        43.000     -84.64  0.3329   8.117  0.01047       -66.55  0.4187   6.843  0.01266       -60.16  0.4232   6.062  0.00804
        43.500     -87.37  0.3305   8.316  0.01011       -68.11  0.4175   7.014  0.01249       -61.07  0.4226   6.194  0.00816
        44.000     -90.15  0.3282   8.376  0.00973       -69.70  0.4164   7.156  0.01226       -62.02  0.4219   6.316  0.00827
        44.000     -90.15  0.3282   8.376  0.00973       -69.70  0.4164   7.156  0.01226       -62.02  0.4219   6.316  0.00827
        44.500     -92.99  0.3258   8.478  0.00936       -71.33  0.4153   7.276  0.01201       -63.00  0.4212   6.428  0.00838
        45.000     -95.88  0.3238   8.531  0.00898       -72.97  0.4141   7.375  0.01173       -64.01  0.4205   6.531  0.00847
        45.000     -95.88  0.3238   8.531  0.00898       -72.97  0.4141   7.375  0.01173       -64.01  0.4205   6.531  0.00847
        45.500     -98.78  0.3219   8.589  0.00863       -74.63  0.4130   7.464  0.01143       -65.04  0.4197   6.623  0.00855
        46.000    -101.66  0.3200   8.637  0.00828       -76.31  0.4120   7.539  0.01113       -66.08  0.4190   6.708  0.00862
        46.000    -101.66  0.3200   8.637  0.00828       -76.31  0.4120   7.539  0.01113       -66.08  0.4190   6.708  0.00862
        46.020    -101.78  0.3199   8.632  0.00795       -76.38  0.4120   7.542  0.01081       -66.12  0.4190   6.712  0.00867
        46.040    -101.89  0.3198   8.632  0.00794       -76.45  0.4119   7.545  0.01080       -66.16  0.4189   6.715  0.00867
        46.060    -102.01  0.3198   8.628  0.00792       -76.52  0.4119   7.548  0.01079       -66.20  0.4189   6.718  0.00867
        46.080    -102.13  0.3197   8.610  0.00791       -76.59  0.4119   7.551  0.01077       -66.25  0.4189   6.721  0.00867
        46.100    -102.24  0.3196   8.572  0.00789       -76.65  0.4118   7.554  0.01076       -66.29  0.4188   6.724  0.00867
        46.120    -102.36  0.3195   8.517  0.00786       -76.72  0.4118   7.557  0.01075       -66.33  0.4188   6.728  0.00867
        46.140    -102.47  0.3195   8.453  0.00784       -76.79  0.4117   7.560  0.01074       -66.37  0.4188   6.731  0.00868
        46.160    -102.59  0.3194   8.385  0.00782       -76.86  0.4117   7.562  0.01072       -66.41  0.4188   6.734  0.00868
        46.180    -102.70  0.3193   8.315  0.00781       -76.92  0.4117   7.564  0.01071       -66.46  0.4187   6.737  0.00868
        46.200    -102.82  0.3192   8.248  0.00781       -76.99  0.4116   7.565  0.01070       -66.50  0.4187   6.740  0.00868
        46.220    -102.93  0.3192   8.185  0.00781       -77.06  0.4116   7.566  0.01069       -66.54  0.4187   6.743  0.00868
        46.240    -103.04  0.3191   8.130  0.00781       -77.13  0.4115   7.566  0.01067       -66.58  0.4186   6.747  0.00868
        46.266    -103.18  0.3190   8.071  0.00783       -77.22  0.4115   7.564  0.01066       -66.64  0.4186   6.751  0.00868
        46.292    -103.31  0.3189   8.028  0.00786       -77.30  0.4114   7.561  0.01064       -66.69  0.4186   6.755  0.00869
        46.318    -103.42  0.3188   8.005  0.00791       -77.39  0.4114   7.556  0.01062       -66.75  0.4185   6.758  0.00869
        46.352    -103.54  0.3188   8.005  0.00797       -77.51  0.4113   7.548  0.01060       -66.82  0.4185   6.763  0.00869
        46.386    -103.61  0.3187   8.040  0.00806       -77.62  0.4113   7.538  0.01058       -66.89  0.4184   6.768  0.00869
        46.419    -103.62  0.3187   8.109  0.00818       -77.73  0.4112   7.527  0.01055       -66.96  0.4184   6.773  0.00869
        46.453    -103.56  0.3187   8.211  0.00832       -77.85  0.4111   7.516  0.01052       -67.03  0.4183   6.777  0.00869
        46.497    -103.31  0.3189   8.384  0.00848       -78.00  0.4110   7.505  0.01050       -67.13  0.4182   6.782  0.00870
        46.541    -102.84  0.3192   8.593  0.00871       -78.14  0.4110   7.497  0.01047       -67.22  0.4182   6.786  0.00870
        46.587    -102.05  0.3197   8.835  0.00897       -78.30  0.4109   7.495  0.01044       -67.32  0.4181   6.789  0.00870
        46.633    -100.92  0.3205   9.082  0.00926       -78.45  0.4108   7.501  0.01041       -67.42  0.4180   6.793  0.00870
        46.679     -99.42  0.3215   9.316  0.00955       -78.60  0.4107   7.516  0.01039       -67.51  0.4180   6.796  0.00870
