 ******* Program UNSATCHEM-1D
 ******* 
 Missouri Field Experiment - 1982                                        
 Date:  21. 3.    Time:  15:17:45
 Units: L = cm   , T = days , M = mmol 


 Time:       0.000000

 Node    Depth      Head Moisture       K          C         Flux        Sink     Kappa        Temp       CO2      CO2 Prod
         [L]       [L]     [-]        [L/T]      [1/L]      [L/T]        [1/T]     [-]          [-]       [-]         [-/T] 

  56   -40.00     -97.921 0.4000   0.3313E-01  0.5002E-03  0.1265E-01  0.0000E+00  -1   0     17.7753  0.014126  0.5028E-03
  55   -41.00     -96.568 0.4007   0.3392E-01  0.5060E-03  0.1103E-01  0.0000E+00  -1   0     17.8104  0.014918  0.4542E-03
  54   -42.00     -95.270 0.4013   0.3467E-01  0.5116E-03  0.9438E-02  0.0000E+00  -1   0     17.8466  0.015696  0.4103E-03
  53   -43.00     -94.023 0.4019   0.3540E-01  0.5170E-03  0.7844E-02  0.0000E+00  -1   0     17.8836  0.016459  0.3706E-03
  52   -44.00     -92.827 0.4025   0.3635E-01  0.5230E-03  0.6102E-02  0.0000E+00  -1   0     17.9215  0.017208  0.3348E-03
  51   -45.00     -91.687 0.4031   0.3770E-01  0.5304E-03  0.4257E-02  0.0000E+00  -1   0     17.9599  0.017943  0.3024E-03
  50   -46.00     -90.600 0.4038   0.3898E-01  0.5374E-03  0.2461E-02  0.0000E+00  -1   0     17.9989  0.018665  0.2731E-03
  49   -47.00     -89.560 0.4044   0.4021E-01  0.5441E-03  0.7102E-03  0.0000E+00  -1   0     18.0383  0.019371  0.2466E-03
  48   -48.00     -88.564 0.4049   0.4139E-01  0.5506E-03 -0.9991E-03  0.0000E+00  -1   0     18.0779  0.020061  0.2227E-03
  47   -49.00     -87.608 0.4055   0.4251E-01  0.5567E-03 -0.3083E-02  0.0000E+00  -1   0     18.1178  0.020734  0.2012E-03
  46   -50.50     -86.243 0.4063   0.4413E-01  0.5655E-03 -0.5109E-02  0.0000E+00  -1   0     18.1778  0.021710  0.1726E-03
  45   -52.00     -84.954 0.4070   0.4565E-01  0.5739E-03 -0.7860E-02  0.0000E+00  -1   0     18.2379  0.022643  0.1481E-03
  44   -54.00     -83.342 0.4080   0.4755E-01  0.5843E-03 -0.1052E-01  0.0000E+00  -1   0     18.3176  0.023816  0.1208E-03
  43   -56.00     -81.837 0.4088   0.4933E-01  0.5940E-03 -0.1344E-01  0.0000E+00  -1   0     18.3966  0.024906  0.9844E-04
  42   -58.00     -80.431 0.4096   0.5099E-01  0.6031E-03 -0.1626E-01  0.0000E+00  -1   0     18.4746  0.025909  0.8024E-04
  41   -60.00     -79.112 0.4104   0.5255E-01  0.6116E-03 -0.1898E-01  0.0000E+00  -1   0     18.5516  0.026823  0.6540E-04
  40   -62.00     -77.875 0.4111   0.5401E-01  0.6196E-03 -0.2160E-01  0.0000E+00  -1   0     18.6272  0.027648  0.5330E-04
  39   -64.00     -76.712 0.4118   0.5538E-01  0.6271E-03 -0.2413E-01  0.0000E+00  -1   0     18.7016  0.028385  0.4344E-04
  38   -66.00     -75.618 0.4124   0.5667E-01  0.6342E-03 -0.2657E-01  0.0000E+00  -1   0     18.7746  0.029035  0.3540E-04
  37   -68.00     -74.587 0.4130   0.5789E-01  0.6408E-03 -0.2893E-01  0.0000E+00  -1   0     18.8463  0.029601  0.2884E-04
  36   -70.00     -73.613 0.4136   0.5939E-01  0.6480E-03 -0.3145E-01  0.0000E+00  -1   0     18.9167  0.030087  0.2350E-04
  35   -72.00     -72.699 0.4143   0.6154E-01  0.6567E-03 -0.3413E-01  0.0000E+00  -1   0     18.9858  0.030499  0.1915E-04
  34   -74.00     -71.832 0.4149   0.6358E-01  0.6649E-03 -0.3673E-01  0.0000E+00  -1   0     19.0538  0.030838  0.1560E-04
  33   -76.00     -71.009 0.4155   0.6552E-01  0.6727E-03 -0.3923E-01  0.0000E+00  -1   0     19.1204  0.031110  0.1271E-04
  32   -78.00     -70.227 0.4160   0.6736E-01  0.6801E-03 -0.4166E-01  0.0000E+00  -1   0     19.1859  0.031320  0.1036E-04
  31   -80.00     -69.483 0.4166   0.6912E-01  0.6871E-03 -0.4400E-01  0.0000E+00  -1   0     19.2501  0.031472  0.8436E-05
  30   -82.00     -68.774 0.4171   0.7079E-01  0.6938E-03 -0.4626E-01  0.0000E+00  -1   0     19.3131  0.031572  0.6872E-05
  29   -84.00     -68.098 0.4176   0.7238E-01  0.7003E-03 -0.4845E-01  0.0000E+00  -1   0     19.3748  0.031624  0.5597E-05
  28   -86.00     -67.452 0.4180   0.7390E-01  0.7064E-03 -0.5057E-01  0.0000E+00  -1   0     19.4352  0.031634  0.4558E-05
  27   -88.00     -66.835 0.4185   0.7535E-01  0.7122E-03 -0.5261E-01  0.0000E+00  -1   0     19.4944  0.031606  0.3712E-05
  26   -90.00     -66.245 0.4189   0.7674E-01  0.7178E-03 -0.5459E-01  0.0000E+00  -1   0     19.5522  0.031545  0.3023E-05
  25   -92.00     -65.681 0.4193   0.7807E-01  0.7232E-03 -0.5651E-01  0.0000E+00  -1   0     19.6086  0.031455  0.2461E-05
  24   -94.00     -65.140 0.4197   0.7935E-01  0.7283E-03 -0.5835E-01  0.0000E+00  -1   0     19.6637  0.031341  0.2004E-05
  23   -96.00     -64.623 0.4200   0.8057E-01  0.7332E-03 -0.6014E-01  0.0000E+00  -1   0     19.7174  0.031205  0.1631E-05
  22   -98.00     -64.127 0.4204   0.8174E-01  0.7379E-03 -0.6230E-01  0.0000E+00  -1   0     19.7697  0.031052  0.1328E-05
  21  -101.00     -63.421 0.4209   0.8340E-01  0.7446E-03 -0.6396E-01  0.0000E+00  -1   0     19.8454  0.030796  0.9749E-06
  20  -103.00     -62.974 0.4212   0.8445E-01  0.7488E-03 -0.6635E-01  0.0000E+00  -1   0     19.8940  0.030612  0.7933E-06
  19  -106.00     -62.338 0.4217   0.8595E-01  0.7548E-03 -0.6825E-01  0.0000E+00  -1   0     19.9642  0.030321  0.5822E-06
  18  -109.00     -61.740 0.4221   0.8736E-01  0.7605E-03 -0.7044E-01  0.0000E+00  -1   0     20.0311  0.030019  0.4272E-06
  17  -112.00     -61.177 0.4225   0.8869E-01  0.7659E-03 -0.7252E-01  0.0000E+00  -1   0     20.0945  0.029713  0.3134E-06
  16  -115.00     -60.647 0.4229   0.8993E-01  0.7709E-03 -0.7451E-01  0.0000E+00  -1   0     20.1546  0.029408  0.2298E-06
  15  -118.00     -60.149 0.4232   0.9111E-01  0.7756E-03 -0.7642E-01  0.0000E+00  -1   0     20.2112  0.029109  0.1685E-06
  14  -121.00     -59.680 0.4236   0.9221E-01  0.7800E-03 -0.7825E-01  0.0000E+00  -1   0     20.2643  0.028821  0.1235E-06
  13  -124.00     -59.241 0.4239   0.9325E-01  0.7842E-03 -0.8000E-01  0.0000E+00  -1   0     20.3140  0.028547  0.9046E-07
  12  -127.00     -58.829 0.4242   0.9422E-01  0.7881E-03 -0.8169E-01  0.0000E+00  -1   0     20.3603  0.028290  0.6626E-07
  11  -130.00     -58.440 0.4245   0.9543E-01  0.7923E-03 -0.8384E-01  0.0000E+00  -1   0     20.4031  0.028053  0.4853E-07
  10  -134.00     -57.954 0.4249   0.9766E-01  0.7989E-03 -0.8612E-01  0.0000E+00  -1   0     20.4550  0.027771  0.3202E-07
   9  -138.00     -57.496 0.4253   0.9977E-01  0.8051E-03 -0.8871E-01  0.0000E+00  -1   0     20.5011  0.027530  0.2111E-07
   8  -142.00     -57.069 0.4257   0.1017E+00  0.8109E-03 -0.9130E-01  0.0000E+00  -1   0     20.5412  0.027333  0.1392E-07
   7  -146.00     -56.678 0.4260   0.1035E+00  0.8162E-03 -0.9388E-01  0.0000E+00  -1   0     20.5756  0.027179  0.9169E-08
   6  -150.00     -56.326 0.4263   0.1052E+00  0.8209E-03 -0.9646E-01  0.0000E+00  -1   0     20.6041  0.027066  0.6038E-08
   5  -154.00     -56.020 0.4266   0.1066E+00  0.8251E-03 -0.9903E-01  0.0000E+00  -1   0     20.6269  0.026994  0.3974E-08
   4  -158.00     -55.765 0.4268   0.1077E+00  0.8285E-03 -0.1016E+00  0.0000E+00  -1   0     20.6440  0.026956  0.2615E-08
   3  -162.00     -55.569 0.4270   0.1086E+00  0.8312E-03 -0.1042E+00  0.0000E+00  -1   0     20.6554  0.026951  0.1720E-08
   2  -166.00     -55.442 0.4271   0.1092E+00  0.8329E-03 -0.1068E+00  0.0000E+00  -1   0     20.6611  0.026973  0.1130E-08
   1  -170.00     -55.395 0.4271   0.1094E+00  0.8335E-03 -0.1080E+00  0.0000E+00  -1   0     20.6611  0.027019  0.7426E-09
end


 Time:     245.000000

 Node    Depth      Head Moisture       K          C         Flux        Sink     Kappa        Temp       CO2      CO2 Prod
         [L]       [L]     [-]        [L/T]      [1/L]      [L/T]        [1/T]     [-]          [-]       [-]         [-/T] 

  96     0.00     -17.712 0.4333   0.1831E+01  0.2827E-02 -0.2561E+01  0.0000E+00  -1   0      5.1703  0.000330  0.1271E-01
  95    -1.00     -18.146 0.4320   0.1741E+01  0.2795E-02 -0.2552E+01  0.0000E+00  -1   0      5.8570  0.004872  0.1218E-01
  94    -2.00     -18.637 0.4307   0.1668E+01  0.2761E-02 -0.2533E+01  0.0000E+00  -1   0      6.5210  0.008674  0.1164E-01
  93    -3.00     -19.180 0.4293   0.1603E+01  0.2725E-02 -0.2512E+01  0.0000E+00  -1   0      7.1577  0.011596  0.1107E-01
  92    -4.00     -19.776 0.4277   0.1532E+01  0.2685E-02 -0.2489E+01  0.0000E+00  -1   0      7.7628  0.013664  0.1049E-01
  91    -5.00     -20.435 0.4260   0.1453E+01  0.2642E-02 -0.2463E+01  0.0000E+00  -1   0      8.3336  0.014995  0.9893E-02
  90    -6.00     -21.173 0.4241   0.1364E+01  0.2592E-02 -0.2432E+01  0.0000E+00  -1   0      8.8683  0.015738  0.9297E-02
  89    -7.00     -22.012 0.4219   0.1264E+01  0.2537E-02 -0.2397E+01  0.0000E+00  -1   0      9.3658  0.016044  0.8702E-02
  88    -8.00     -22.986 0.4193   0.1147E+01  0.2472E-02 -0.2359E+01  0.0000E+00  -1   0      9.8260  0.016044  0.8115E-02
  87    -9.00     -24.101 0.4167   0.1065E+01  0.2409E-02 -0.2317E+01  0.0000E+00  -1   0     10.2491  0.015839  0.7540E-02
  86   -10.00     -25.343 0.4139   0.9821E+00  0.2340E-02 -0.2271E+01  0.0000E+00  -1   0     10.6360  0.015506  0.6983E-02
  85   -11.00     -26.744 0.4107   0.8883E+00  0.2262E-02 -0.2217E+01  0.0000E+00  -1   0     10.9879  0.015100  0.6446E-02
  84   -12.00     -28.367 0.4069   0.7796E+00  0.2172E-02 -0.2156E+01  0.0000E+00  -1   0     11.3060  0.014668  0.5932E-02
  83   -13.00     -30.264 0.4030   0.6869E+00  0.2079E-02 -0.2090E+01  0.0000E+00  -1   0     11.5921  0.014233  0.5445E-02
  82   -14.00     -32.436 0.3987   0.6091E+00  0.1985E-02 -0.2016E+01  0.0000E+00  -1   0     11.8479  0.013813  0.4985E-02
  81   -15.00     -34.938 0.3938   0.5194E+00  0.1875E-02 -0.1931E+01  0.0000E+00  -1   0     12.0750  0.013424  0.4553E-02
  80   -16.00     -37.900 0.3884   0.4325E+00  0.1758E-02 -0.1839E+01  0.0000E+00  -1   0     12.2753  0.013068  0.4150E-02
  79   -17.00     -41.374 0.3828   0.3684E+00  0.1645E-02 -0.1736E+01  0.0000E+00  -1   0     12.4504  0.012752  0.3776E-02
  78   -18.00     -45.452 0.3761   0.2931E+00  0.1512E-02 -0.1622E+01  0.0000E+00  -1   0     12.6019  0.012474  0.3429E-02
  77   -19.00     -50.330 0.3693   0.2393E+00  0.1390E-02 -0.1499E+01  0.0000E+00  -1   0     12.7312  0.012231  0.3108E-02
  76   -20.00     -56.064 0.3617   0.1865E+00  0.1257E-02 -0.1364E+01  0.0000E+00  -1   0     12.8398  0.012024  0.2814E-02
  75   -21.00     -62.894 0.3537   0.1443E+00  0.1130E-02 -0.1220E+01  0.0000E+00  -1   0     12.9288  0.011846  0.2543E-02
  74   -22.00     -70.950 0.3451   0.1085E+00  0.1002E-02 -0.1068E+01  0.0000E+00  -1   0     12.9997  0.011695  0.2296E-02
  73   -23.00     -80.372 0.3365   0.8185E-01  0.8871E-03 -0.9103E+00  0.0000E+00  -1   0     13.0534  0.011568  0.2071E-02
  72   -24.00     -91.115 0.3274   0.5930E-01  0.7736E-03 -0.7532E+00  0.0000E+00  -1   0     13.0916  0.011459  0.1862E-02
  71   -25.00    -103.068 0.3191   0.4534E-01  0.6841E-03 -0.6014E+00  0.0000E+00  -1   0     13.1157  0.011365  0.1661E-02
  70   -26.00    -115.414 0.3109   0.3335E-01  0.5997E-03 -0.4612E+00  0.0000E+00  -1   0     13.1276  0.011284  0.1483E-02
  69   -27.00    -127.632 0.3043   0.2676E-01  0.5411E-03 -0.3407E+00  0.0000E+00  -1   0     13.1297  0.011212  0.1325E-02
  68   -28.00    -138.904 0.3429   0.1954E-01  0.4531E-03 -0.2395E+00  0.0000E+00  -1   0     13.1245  0.011131  0.1185E-02
  67   -29.00    -148.921 0.3382   0.1585E-01  0.4155E-03 -0.1656E+00  0.0000E+00  -1   0     13.1151  0.011035  0.1061E-02
  66   -30.00    -156.910 0.3353   0.1445E-01  0.3962E-03 -0.1141E+00  0.0000E+00  -1   0     13.1037  0.010947  0.9509E-03
  65   -31.00    -162.494 0.3332   0.1348E-01  0.3827E-03 -0.7594E-01  0.0000E+00  -1   0     13.0921  0.010865  0.8535E-03
  64   -32.00    -166.044 0.3319   0.1286E-01  0.3741E-03 -0.4871E-01  0.0000E+00  -1   0     13.0818  0.010789  0.7669E-03
  63   -33.00    -167.999 0.3312   0.1252E-01  0.3694E-03 -0.2978E-01  0.0000E+00  -1   0     13.0736  0.010718  0.6897E-03
  62   -34.00    -168.771 0.3309   0.1238E-01  0.3675E-03 -0.1681E-01  0.0000E+00  -1   0     13.0682  0.010653  0.6207E-03
  61   -35.00    -168.705 0.3309   0.1239E-01  0.3677E-03 -0.7961E-02  0.0000E+00  -1   0     13.0660  0.010594  0.5590E-03
  60   -36.00    -168.055 0.3312   0.1251E-01  0.3692E-03 -0.1851E-02  0.0000E+00  -1   0     13.0674  0.010540  0.5037E-03
  59   -37.00    -166.997 0.3741   0.1045E-01  0.2952E-03  0.2060E-02  0.0000E+00  -1   0     13.0723  0.010470  0.4540E-03
  58   -38.00    -165.669 0.3745   0.1063E-01  0.2976E-03  0.4407E-02  0.0000E+00  -1   0     13.0808  0.010360  0.4095E-03
  57   -39.00    -164.170 0.3750   0.1083E-01  0.3003E-03  0.5995E-02  0.0000E+00  -1   0     13.0930  0.010266  0.3694E-03
  56   -40.00    -162.563 0.3754   0.1105E-01  0.3032E-03  0.7058E-02  0.0000E+00  -1   0     13.1088  0.010188  0.3334E-03
  55   -41.00    -160.893 0.3759   0.1127E-01  0.3063E-03  0.7752E-02  0.0000E+00  -1   0     13.1279  0.010127  0.3010E-03
  54   -42.00    -159.188 0.3764   0.1150E-01  0.3093E-03  0.8183E-02  0.0000E+00  -1   0     13.1503  0.010082  0.2718E-03
  53   -43.00    -157.470 0.3769   0.1173E-01  0.3125E-03  0.8421E-02  0.0000E+00  -1   0     13.1756  0.010052  0.2456E-03
  52   -44.00    -155.753 0.3774   0.1197E-01  0.3156E-03  0.8518E-02  0.0000E+00  -1   0     13.2038  0.010037  0.2219E-03
  51   -45.00    -154.046 0.3779   0.1220E-01  0.3186E-03  0.8509E-02  0.0000E+00  -1   0     13.2345  0.010036  0.2005E-03
  50   -46.00    -152.358 0.3784   0.1243E-01  0.3217E-03  0.8418E-02  0.0000E+00  -1   0     13.2676  0.010050  0.1812E-03
  49   -47.00    -150.691 0.3789   0.1265E-01  0.3247E-03  0.8264E-02  0.0000E+00  -1   0     13.3027  0.010076  0.1638E-03
  48   -48.00    -149.051 0.3794   0.1287E-01  0.3277E-03  0.8062E-02  0.0000E+00  -1   0     13.3398  0.010114  0.1481E-03
  47   -49.00    -147.442 0.3799   0.1325E-01  0.3316E-03  0.7707E-02  0.0000E+00  -1   0     13.3786  0.010164  0.1339E-03
  46   -50.50    -145.108 0.3808   0.1390E-01  0.3382E-03  0.7272E-02  0.0000E+00  -1   0     13.4395  0.010259  0.1151E-03
  45   -52.00    -142.870 0.3816   0.1454E-01  0.3445E-03  0.6610E-02  0.0000E+00  -1   0     13.5032  0.010377  0.9900E-04
  44   -54.00    -140.024 0.3826   0.1534E-01  0.3525E-03  0.5913E-02  0.0000E+00  -1   0     13.5914  0.010567  0.8098E-04
  43   -56.00    -137.323 0.3836   0.1610E-01  0.3601E-03  0.5093E-02  0.0000E+00  -1   0     13.6823  0.010791  0.6624E-04
  42   -58.00    -134.755 0.3846   0.1682E-01  0.3673E-03  0.4263E-02  0.0000E+00  -1   0     13.7750  0.011045  0.5418E-04
  41   -60.00    -132.307 0.3855   0.1752E-01  0.3742E-03  0.3429E-02  0.0000E+00  -1   0     13.8685  0.011326  0.4432E-04
  40   -62.00    -129.969 0.3863   0.1817E-01  0.3807E-03  0.2596E-02  0.0000E+00  -1   0     13.9622  0.011632  0.3624E-04
  39   -64.00    -127.734 0.3872   0.1881E-01  0.3870E-03  0.1766E-02  0.0000E+00  -1   0     14.0556  0.011960  0.2964E-04
  38   -66.00    -125.592 0.3880   0.1941E-01  0.3930E-03  0.9385E-03  0.0000E+00  -1   0     14.1483  0.012307  0.2423E-04
  37   -68.00    -123.539 0.3887   0.1999E-01  0.3988E-03  0.1120E-03  0.0000E+00  -1   0     14.2399  0.012670  0.1981E-04
  36   -70.00    -121.568 0.3894   0.2054E-01  0.4043E-03 -0.7168E-03  0.0000E+00  -1   0     14.3302  0.013047  0.1619E-04
  35   -72.00    -119.677 0.3901   0.2108E-01  0.4096E-03 -0.1552E-02  0.0000E+00  -1   0     14.4192  0.013435  0.1323E-04
  34   -74.00    -117.862 0.3908   0.2159E-01  0.4147E-03 -0.2394E-02  0.0000E+00  -1   0     14.5065  0.013832  0.1081E-04
  33   -76.00    -116.117 0.3916   0.2255E-01  0.4220E-03 -0.3335E-02  0.0000E+00  -1   0     14.5923  0.014236  0.8835E-05
  32   -78.00    -114.452 0.3924   0.2352E-01  0.4291E-03 -0.4361E-02  0.0000E+00  -1   0     14.6764  0.014646  0.7216E-05
  31   -80.00    -112.858 0.3931   0.2445E-01  0.4360E-03 -0.5367E-02  0.0000E+00  -1   0     14.7589  0.015060  0.5893E-05
  30   -82.00    -111.329 0.3938   0.2533E-01  0.4426E-03 -0.6359E-02  0.0000E+00  -1   0     14.8396  0.015475  0.4812E-05
  29   -84.00    -109.861 0.3945   0.2619E-01  0.4489E-03 -0.7341E-02  0.0000E+00  -1   0     14.9187  0.015889  0.3928E-05
  28   -86.00    -108.450 0.3952   0.2701E-01  0.4549E-03 -0.8314E-02  0.0000E+00  -1   0     14.9961  0.016302  0.3207E-05
  27   -88.00    -107.092 0.3958   0.2780E-01  0.4608E-03 -0.9281E-02  0.0000E+00  -1   0     15.0717  0.016712  0.2617E-05
  26   -90.00    -105.785 0.3964   0.2856E-01  0.4664E-03 -0.1024E-01  0.0000E+00  -1   0     15.1456  0.017117  0.2135E-05
  25   -92.00    -104.526 0.3970   0.2929E-01  0.4718E-03 -0.1119E-01  0.0000E+00  -1   0     15.2178  0.017517  0.1742E-05
  24   -94.00    -103.313 0.3975   0.3000E-01  0.4770E-03 -0.1214E-01  0.0000E+00  -1   0     15.2883  0.017910  0.1421E-05
  23   -96.00    -102.145 0.3981   0.3067E-01  0.4820E-03 -0.1308E-01  0.0000E+00  -1   0     15.3570  0.018295  0.1159E-05
  22   -98.00    -101.019 0.3986   0.3133E-01  0.4869E-03 -0.1425E-01  0.0000E+00  -1   0     15.4240  0.018673  0.9451E-06
  21  -101.00     -99.407 0.3994   0.3227E-01  0.4938E-03 -0.1517E-01  0.0000E+00  -1   0     15.5212  0.019223  0.6955E-06
  20  -103.00     -98.381 0.3998   0.3286E-01  0.4982E-03 -0.1654E-01  0.0000E+00  -1   0     15.5838  0.019578  0.5665E-06
  19  -106.00     -96.913 0.4005   0.3372E-01  0.5045E-03 -0.1767E-01  0.0000E+00  -1   0     15.6743  0.020091  0.4163E-06
  18  -109.00     -95.526 0.4012   0.3452E-01  0.5105E-03 -0.1901E-01  0.0000E+00  -1   0     15.7608  0.020581  0.3058E-06
  17  -112.00     -94.217 0.4018   0.3528E-01  0.5161E-03 -0.2031E-01  0.0000E+00  -1   0     15.8431  0.021046  0.2246E-06
  16  -115.00     -92.977 0.4024   0.3618E-01  0.5221E-03 -0.2176E-01  0.0000E+00  -1   0     15.9213  0.021486  0.1649E-06
  15  -118.00     -91.812 0.4031   0.3755E-01  0.5296E-03 -0.2336E-01  0.0000E+00  -1   0     15.9954  0.021901  0.1210E-06
  14  -121.00     -90.709 0.4037   0.3885E-01  0.5367E-03 -0.2495E-01  0.0000E+00  -1   0     16.0653  0.022291  0.8882E-07
  13  -124.00     -89.667 0.4043   0.4008E-01  0.5434E-03 -0.2654E-01  0.0000E+00  -1   0     16.1310  0.022655  0.6515E-07
  12  -127.00     -88.683 0.4049   0.4124E-01  0.5498E-03 -0.2813E-01  0.0000E+00  -1   0     16.1924  0.022992  0.4777E-07
  11  -130.00     -87.759 0.4054   0.4234E-01  0.5558E-03 -0.2996E-01  0.0000E+00  -1   0     16.2497  0.023304  0.3501E-07
  10  -134.00     -86.619 0.4061   0.4368E-01  0.5631E-03 -0.3179E-01  0.0000E+00  -1   0     16.3193  0.023678  0.2313E-07
   9  -138.00     -85.583 0.4067   0.4491E-01  0.5698E-03 -0.3385E-01  0.0000E+00  -1   0     16.3814  0.024006  0.1527E-07
   8  -142.00     -84.652 0.4072   0.4601E-01  0.5758E-03 -0.3590E-01  0.0000E+00  -1   0     16.4357  0.024289  0.1008E-07
   7  -146.00     -83.828 0.4077   0.4698E-01  0.5811E-03 -0.3793E-01  0.0000E+00  -1   0     16.4824  0.024529  0.6644E-08
   6  -150.00     -83.114 0.4081   0.4782E-01  0.5858E-03 -0.3994E-01  0.0000E+00  -1   0     16.5213  0.024727  0.4378E-08
   5  -154.00     -82.513 0.4084   0.4853E-01  0.5896E-03 -0.4194E-01  0.0000E+00  -1   0     16.5525  0.024884  0.2884E-08
   4  -158.00     -82.031 0.4087   0.4910E-01  0.5927E-03 -0.4392E-01  0.0000E+00  -1   0     16.5759  0.025003  0.1898E-08
   3  -162.00     -81.674 0.4089   0.4952E-01  0.5950E-03 -0.4590E-01  0.0000E+00  -1   0     16.5915  0.025085  0.1249E-08
   2  -166.00     -81.451 0.4090   0.4978E-01  0.5965E-03 -0.4787E-01  0.0000E+00  -1   0     16.5993  0.025131  0.8209E-09
   1  -170.00     -81.373 0.4091   0.4988E-01  0.5970E-03 -0.4885E-01  0.0000E+00  -1   0     16.5993  0.025140  0.5394E-09
end
