 ******* Program HYDRUS
 ******* Heat transport under fluctuating atmospheric condition                 
  
 Date:   1.10.    Time:  14: 4:58
 Units: L = cm   , T = sec  , M = mmol 


  TLevel   Time         dt      Iter  ItCum  KodT  KodB  Convergency
   250  .90000E+05  .36000E+03    1   250     1     1     F
   251  .90360E+05  .36000E+03    1   251     1     1     F
   252  .90720E+05  .36000E+03    1   252     1     1     F
   253  .91080E+05  .36000E+03    1   253     1     1     F
   254  .91440E+05  .36000E+03    1   254     1     1     F
   255  .91800E+05  .36000E+03    1   255     1     1     F
   256  .92160E+05  .36000E+03    1   256     1     1     F
   257  .92520E+05  .36000E+03    1   257     1     1     F
   258  .92880E+05  .36000E+03    1   258     1     1     F
   259  .93240E+05  .36000E+03    1   259     1     1     F
   260  .93600E+05  .36000E+03    1   260     1     1     F
   261  .93960E+05  .36000E+03    1   261     1     1     F
   262  .94320E+05  .36000E+03    1   262     1     1     F
   263  .94680E+05  .36000E+03    1   263     1     1     F
   264  .95040E+05  .36000E+03    1   264     1     1     F
   265  .95400E+05  .36000E+03    1   265     1     1     F
   266  .95760E+05  .36000E+03    1   266     1     1     F
   267  .96120E+05  .36000E+03    1   267     1     1     F
   268  .96480E+05  .36000E+03    1   268     1     1     F
   269  .96840E+05  .36000E+03    1   269     1     1     F
   270  .97200E+05  .36000E+03    1   270     1     1     F
   271  .97560E+05  .36000E+03    1   271     1     1     F
   272  .97920E+05  .36000E+03    1   272     1     1     F
   273  .98280E+05  .36000E+03    1   273     1     1     F
   274  .98640E+05  .36000E+03    1   274     1     1     F
   275  .99000E+05  .36000E+03    1   275     1     1     F
   276  .99360E+05  .36000E+03    1   276     1     1     F
   277  .99720E+05  .36000E+03    1   277     1     1     F
   278  .10008E+06  .36000E+03    1   278     1     1     F
   279  .10044E+06  .36000E+03    1   279     1     1     F
   280  .10080E+06  .36000E+03    1   280     1     1     F
   281  .10116E+06  .36000E+03    1   281     1     1     F
   282  .10152E+06  .36000E+03    1   282     1     1     F
