        soln	      dist_x	        time	          pH	          pe	          Si	          Na	          Al	    gibbsite	  d_gibbsite	     SiO2(a)	   d_SiO2(a)	
          36	         -35	          50	     9.50857	     9.02723	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-5.4221e-017	 1.4909e-002	-5.8016e-015	
          37	         -36	          50	     9.50857	     9.02625	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-1.0844e-016	 1.4909e-002	-1.1359e-014	
          38	         -37	          50	     9.50857	     9.02464	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 1.3555e-016	 1.4909e-002	 1.2661e-014	
          39	         -38	          50	     9.50857	     9.02265	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-1.6266e-016	 1.4909e-002	-1.6185e-014	
          40	         -39	          50	     9.50857	     9.02211	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 2.7110e-017	 1.4909e-002	 3.2261e-015	
          41	         -40	          50	     9.50857	     9.02248	 2.8979e-003	 9.9999e-004	 9.3086e-006	 9.4350e-003	-8.1331e-017	 1.4909e-002	-9.1362e-015	
          42	         -41	          50	     9.50857	     9.02355	 2.8979e-003	 9.9999e-004	 9.3086e-006	 9.4350e-003	 2.7110e-017	 1.4909e-002	 2.9821e-015	
          43	         -42	          50	     9.50857	     9.02527	 2.8979e-003	 9.9999e-004	 9.3086e-006	 9.4350e-003	-5.4221e-017	 1.4909e-002	-5.9643e-015	
          44	         -43	          50	     9.50857	     9.02712	 2.8979e-003	 9.9998e-004	 9.3085e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	-2.7110e-017	
          45	         -44	          50	     9.50856	     9.03006	 2.8979e-003	 9.9998e-004	 9.3085e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 1.0573e-015	
          46	         -45	          50	     9.50856	     9.03471	 2.8979e-003	 9.9997e-004	 9.3084e-006	 9.4350e-003	-2.7110e-017	 1.4909e-002	-3.0635e-015	
          47	         -46	          50	     9.50855	     9.04222	 2.8979e-003	 9.9996e-004	 9.3083e-006	 9.4350e-003	-2.7110e-017	 1.4909e-002	-2.5213e-015	
          48	         -47	          50	     9.50855	     9.05098	 2.8979e-003	 9.9994e-004	 9.3082e-006	 9.4350e-003	-5.4221e-017	 1.4909e-002	-5.6661e-015	
          49	         -48	          50	     9.50854	     9.06185	 2.8979e-003	 9.9992e-004	 9.3080e-006	 9.4350e-003	 2.7110e-017	 1.4909e-002	 2.3044e-015	
          50	         -49	          50	     9.50853	      9.0751	 2.8978e-003	 9.9989e-004	 9.3077e-006	 9.4350e-003	-5.4221e-017	 1.4909e-002	-4.9070e-015	
          51	         -50	          50	     9.50851	     9.09098	 2.8978e-003	 9.9986e-004	 9.3074e-006	 9.4350e-003	 2.7110e-017	 1.4909e-002	 2.6297e-015	
          52	         -51	          50	     9.50849	      9.1076	 2.8978e-003	 9.9981e-004	 9.3069e-006	 9.4350e-003	-1.0844e-016	 1.4909e-002	-8.8109e-015	
          53	         -52	          50	     9.50847	     9.12608	 2.8977e-003	 9.9975e-004	 9.3064e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 2.6297e-015	
          54	         -53	          50	     9.50843	     9.14556	 2.8976e-003	 9.9967e-004	 9.3056e-006	 9.4350e-003	-8.1331e-017	 1.4909e-002	-4.2563e-015	
          55	         -54	          50	     9.50839	     9.16639	 2.8975e-003	 9.9957e-004	 9.3047e-006	 9.4350e-003	-1.6266e-016	 1.4909e-002	-1.0356e-014	
          56	         -55	          50	     9.50833	      9.1874	 2.8974e-003	 9.9944e-004	 9.3035e-006	 9.4350e-003	-1.6266e-016	 1.4909e-002	-6.3438e-015	
          57	         -56	          50	     9.50826	     9.20858	 2.8973e-003	 9.9927e-004	 9.3019e-006	 9.4350e-003	-3.5244e-016	 1.4909e-002	-2.1119e-014	
          58	         -57	          50	     9.50817	     9.23017	 2.8971e-003	 9.9906e-004	 9.3000e-006	 9.4350e-003	-4.0666e-016	 1.4909e-002	-2.0685e-014	
          59	         -58	          50	     9.50806	     9.25165	 2.8968e-003	 9.9880e-004	 9.2975e-006	 9.4350e-003	-7.8620e-016	 1.4909e-002	-4.5979e-014	
          60	         -59	          50	     9.50792	     9.27313	 2.8965e-003	 9.9847e-004	 9.2945e-006	 9.4350e-003	-1.0573e-015	 1.4909e-002	-5.6634e-014	
          61	         -60	          50	     9.50775	     9.29427	 2.8961e-003	 9.9806e-004	 9.2907e-006	 9.4350e-003	-1.7622e-015	 1.4909e-002	-1.0012e-013	
          62	         -61	          50	     9.50753	     9.31526	 2.8956e-003	 9.9756e-004	 9.2860e-006	 9.4350e-003	-2.6297e-015	 1.4909e-002	-1.4493e-013	
          63	         -62	          50	     9.50726	     9.33605	 2.8950e-003	 9.9694e-004	 9.2802e-006	 9.4350e-003	-3.9310e-015	 1.4909e-002	-2.1973e-013	
          64	         -63	          50	     9.50694	     9.35645	 2.8943e-003	 9.9618e-004	 9.2732e-006	 9.4350e-003	-5.8830e-015	 1.4909e-002	-3.2814e-013	
          65	         -64	          50	     9.50654	     9.37654	 2.8934e-003	 9.9526e-004	 9.2646e-006	 9.4350e-003	-8.5940e-015	 1.4909e-002	-4.7430e-013	
          66	         -65	          50	     9.50607	     9.39622	 2.8923e-003	 9.9414e-004	 9.2542e-006	 9.4350e-003	-1.2606e-014	 1.4909e-002	-7.0186e-013	
          67	         -66	          50	     9.50549	     9.41552	 2.8911e-003	 9.9280e-004	 9.2417e-006	 9.4350e-003	-1.8083e-014	 1.4909e-002	-1.0036e-012	
          68	         -67	          50	      9.5048	     9.43445	 2.8895e-003	 9.9120e-004	 9.2269e-006	 9.4350e-003	-2.5728e-014	 1.4909e-002	-1.4296e-012	
          69	         -68	          50	     9.50398	     9.45299	 2.8877e-003	 9.8930e-004	 9.2091e-006	 9.4350e-003	-3.6247e-014	 1.4909e-002	-2.0129e-012	
          70	         -69	          50	     9.50301	     9.47119	 2.8856e-003	 9.8705e-004	 9.1882e-006	 9.4350e-003	-5.0398e-014	 1.4909e-002	-2.8000e-012	
          71	         -70	          50	     9.50187	     9.48902	 2.8830e-003	 9.8440e-004	 9.1636e-006	 9.4350e-003	-6.9430e-014	 1.4909e-002	-3.8575e-012	
          72	         -71	          50	     9.50052	     9.50651	 2.8801e-003	 9.8131e-004	 9.1348e-006	 9.4350e-003	-9.4534e-014	 1.4909e-002	-5.2521e-012	
          73	         -72	          50	     9.49896	      9.5237	 2.8766e-003	 9.7772e-004	 9.1014e-006	 9.4350e-003	-1.2739e-013	 1.4909e-002	-7.0770e-012	
          74	         -73	          50	     9.49714	     9.54059	 2.8727e-003	 9.7356e-004	 9.0627e-006	 9.4350e-003	-1.6974e-013	 1.4909e-002	-9.4302e-012	
          75	         -74	          50	     9.49503	     9.55722	 2.8681e-003	 9.6877e-004	 9.0182e-006	 9.4350e-003	-2.2380e-013	 1.4909e-002	-1.2434e-011	
          76	         -75	          50	     9.49261	     9.57364	 2.8629e-003	 9.6330e-004	 8.9673e-006	 9.4350e-003	-2.9174e-013	 1.4909e-002	-1.6207e-011	
          77	         -76	          50	     9.48985	     9.58985	 2.8569e-003	 9.5707e-004	 8.9093e-006	 9.4350e-003	-3.7635e-013	 1.4909e-002	-2.0913e-011	
          78	         -77	          50	     9.48669	      9.6059	 2.8502e-003	 9.5002e-004	 8.8437e-006	 9.4350e-003	-4.8021e-013	 1.4909e-002	-2.6682e-011	
          79	         -78	          50	     9.48311	     9.62183	 2.8426e-003	 9.4208e-004	 8.7699e-006	 9.4350e-003	-6.0619e-013	 1.4909e-002	-3.3686e-011	
          80	         -79	          50	     9.47906	     9.63769	 2.8341e-003	 9.3320e-004	 8.6873e-006	 9.4350e-003	-7.5709e-013	 1.4909e-002	-4.2076e-011	
          81	         -80	          50	     9.47451	     9.65352	 2.8246e-003	 9.2331e-004	 8.5952e-006	 9.4350e-003	-9.3536e-013	 1.4909e-002	-5.1985e-011	
          82	         -81	          50	     9.46941	     9.66936	 2.8141e-003	 9.1234e-004	 8.4932e-006	 9.4350e-003	-1.1434e-012	 1.4909e-002	-6.3556e-011	
          83	         -82	          50	     9.46372	     9.68526	 2.8026e-003	 9.0027e-004	 8.3808e-006	 9.4350e-003	-1.3827e-012	 1.4909e-002	-7.6867e-011	
          84	         -83	          50	     9.45739	     9.70127	 2.7899e-003	 8.8703e-004	 8.2577e-006	 9.4350e-003	-1.6545e-012	 1.4909e-002	-9.1992e-011	
          85	         -84	          50	     9.45038	     9.71743	 2.7761e-003	 8.7259e-004	 8.1234e-006	 9.4350e-003	-1.9588e-012	 1.4909e-002	-1.0892e-010	
          86	         -85	          50	     9.44265	      9.7338	 2.7612e-003	 8.5694e-004	 7.9777e-006	 9.4350e-003	-2.2945e-012	 1.4909e-002	-1.2761e-010	
          87	         -86	          50	     9.43414	     9.75042	 2.7450e-003	 8.4005e-004	 7.8206e-006	 9.4350e-003	-2.6594e-012	 1.4909e-002	-1.4793e-010	
          88	         -87	          50	     9.42482	     9.76734	 2.7277e-003	 8.2192e-004	 7.6520e-006	 9.4350e-003	-3.0500e-012	 1.4909e-002	-1.6968e-010	
          89	         -88	          50	     9.41464	     9.78462	 2.7092e-003	 8.0257e-004	 7.4719e-006	 9.4350e-003	-3.4611e-012	 1.4909e-002	-1.9260e-010	
          90	         -89	          50	     9.40355	      9.8023	 2.6896e-003	 7.8202e-004	 7.2807e-006	 9.4350e-003	-3.8865e-012	 1.4909e-002	-2.1632e-010	
          91	         -90	          50	     9.39151	     9.82043	 2.6688e-003	 7.6031e-004	 7.0787e-006	 9.4350e-003	-4.3185e-012	 1.4909e-002	-2.4042e-010	
          92	         -91	          50	     9.37848	     9.83906	 2.6470e-003	 7.3749e-004	 6.8663e-006	 9.4350e-003	-4.7479e-012	 1.4909e-002	-2.6439e-010	
          93	         -92	          50	     9.36441	     9.85824	 2.6242e-003	 7.1364e-004	 6.6443e-006	 9.4350e-003	-5.1647e-012	 1.4909e-002	-2.8769e-010	
          94	         -93	          50	     9.34927	     9.87802	 2.6004e-003	 6.8883e-004	 6.4135e-006	 9.4350e-003	-5.5561e-012	 1.4909e-002	-3.0958e-010	
          95	         -94	          50	     9.33303	     9.89843	 2.5759e-003	 6.6317e-004	 6.1748e-006	 9.4350e-003	-5.9039e-012	 1.4909e-002	-3.2907e-010	
          96	         -95	          50	     9.31568	     9.91949	 2.5507e-003	 6.3684e-004	 5.9297e-006	 9.4350e-003	-6.1739e-012	 1.4909e-002	-3.4424e-010	
          97	         -96	          50	      9.2973	     9.94112	 2.5252e-003	 6.1009e-004	 5.6807e-006	 9.4350e-003	-6.2829e-012	 1.4909e-002	-3.5045e-010	
          98	         -97	          50	     9.27822	       9.963	 2.4997e-003	 5.8351e-004	 5.4334e-006	 9.4350e-003	-6.0153e-012	 1.4909e-002	-3.3565e-010	
          99	         -98	          50	     9.25956	     9.98395	 2.4760e-003	 5.5864e-004	 5.2020e-006	 9.4350e-003	-4.8796e-012	 1.4909e-002	-2.7238e-010	
         100	         -99	          50	     9.24488	     10.0002	 2.4580e-003	 5.3984e-004	 5.0270e-006	 9.4350e-003	-2.5365e-012	 1.4909e-002	-1.4163e-010	
         101	        -100	          50	     9.24488	     10.0002	 2.4580e-003	 5.3984e-004	 5.0270e-006	 9.4350e-003	-2.5365e-012	 1.4909e-002	-1.4163e-010	


           1	           0	         100	     10.9733	    -7.48153	 5.0005e-007	 1.0000e-003	 2.3206e-005	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
           2	          -1	         100	      10.953	    -7.13786	 5.0015e-007	 1.0000e-003	 6.7946e-005	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
           3	          -2	         100	      10.877	     -7.0412	 5.0043e-007	 1.0000e-003	 2.1742e-004	 6.2235e-003	-1.9987e-004	 0.0000e+000	 0.0000e+000	
           4	          -3	         100	      10.877	    -7.10446	 5.0117e-007	 1.0000e-003	 2.1742e-004	 1.0018e-002	-1.6844e-005	 0.0000e+000	 0.0000e+000	
           5	          -4	         100	      10.877	    -7.10319	 5.0316e-007	 1.0000e-003	 2.1742e-004	 1.0452e-002	-1.4196e-006	 0.0000e+000	 0.0000e+000	
           6	          -5	         100	      10.877	    -7.13491	 5.0853e-007	 1.0000e-003	 2.1742e-004	 1.0500e-002	-1.1965e-007	 0.0000e+000	 0.0000e+000	
           7	          -6	         100	      10.877	    -7.08482	 5.2312e-007	 1.0000e-003	 2.1742e-004	 1.0506e-002	-1.0080e-008	 0.0000e+000	 0.0000e+000	
           8	          -7	         100	      10.877	    -7.12861	 5.6304e-007	 1.0000e-003	 2.1741e-004	 1.0506e-002	-8.5297e-010	 0.0000e+000	 0.0000e+000	
           9	          -8	         100	     10.8769	    -7.05041	 6.7366e-007	 1.0000e-003	 2.1739e-004	 1.0506e-002	-6.6413e-011	 0.0000e+000	 0.0000e+000	
          10	          -9	         100	     10.8768	    -7.07203	 9.8390e-007	 1.0000e-003	 2.1733e-004	 1.0506e-002	 3.0855e-012	 0.0000e+000	 0.0000e+000	
          11	         -10	         100	     10.8765	    -7.06483	 1.8626e-006	 1.0000e-003	 2.1715e-004	 1.0506e-002	 7.9162e-011	 0.0000e+000	 0.0000e+000	
          12	         -11	         100	     10.8755	    -7.07941	 4.3563e-006	 1.0000e-003	 2.1665e-004	 1.0506e-002	 6.2739e-010	 0.0000e+000	 0.0000e+000	
          13	         -12	         100	     10.8726	    -7.10143	 1.1350e-005	 1.0000e-003	 2.1524e-004	 1.0506e-002	 4.7865e-009	 0.0000e+000	 0.0000e+000	
          14	         -13	         100	     10.8649	    -7.05715	 3.0350e-005	 1.0000e-003	 2.1143e-004	 1.0506e-002	 3.4776e-008	 0.0000e+000	 0.0000e+000	
          15	         -14	         100	     10.8443	    -6.98468	 7.9249e-005	 1.0000e-003	 2.0167e-004	 1.0505e-002	 2.4937e-007	 0.0000e+000	 0.0000e+000	
          16	         -15	         100	     10.7917	    -6.96234	 1.9671e-004	 1.0000e-003	 1.7863e-004	 1.0499e-002	 1.9910e-006	 0.0000e+000	 0.0000e+000	
          17	         -16	         100	     10.6508	    -6.64569	 4.6398e-004	 1.0000e-003	 1.2914e-004	 1.0431e-002	 1.8728e-005	 0.0000e+000	 0.0000e+000	
          18	         -17	         100	     10.2192	     8.06133	 1.0866e-003	 1.0000e-003	 4.7811e-005	 9.9613e-003	 8.6711e-005	 0.0000e+000	 0.0000e+000	
          19	         -18	         100	     9.50857	     8.94787	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.5296e-003	 5.8041e-005	 1.0998e-002	-2.4109e-003	
          20	         -19	         100	     9.50857	     8.96998	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4459e-003	 4.8916e-006	 1.4460e-002	-2.0318e-004	
          21	         -20	         100	     9.50857	     8.98954	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4363e-003	 4.1226e-007	 1.4857e-002	-1.7124e-005	
          22	         -21	         100	     9.50857	     9.00552	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4351e-003	 3.4744e-008	 1.4903e-002	-1.4432e-006	
          23	         -22	         100	     9.50857	     9.01788	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 2.9282e-009	 1.4908e-002	-1.2163e-007	
          24	         -23	         100	     9.50857	     9.02927	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 2.4678e-010	 1.4909e-002	-1.0251e-008	
          25	         -24	         100	     9.50857	       9.038	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 2.0798e-011	 1.4909e-002	-8.6390e-010	
          26	         -25	         100	     9.50857	     9.04427	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 1.7529e-012	 1.4909e-002	-7.2799e-011	
          27	         -26	         100	     9.50857	     9.04918	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 1.4759e-013	 1.4909e-002	-6.1501e-012	
          28	         -27	         100	     9.50857	     9.05158	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 1.2688e-014	 1.4909e-002	-4.9333e-013	
          29	         -28	         100	     9.50857	     9.05298	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 1.2471e-015	 1.4909e-002	-2.4345e-014	
          30	         -29	         100	     9.50857	     9.05319	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-2.4399e-016	 1.4909e-002	-3.6843e-014	
          31	         -30	         100	     9.50857	     9.05413	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 5.4221e-017	 1.4909e-002	 4.1750e-015	
          32	         -31	         100	     9.50857	     9.05398	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 0.0000e+000	
          33	         -32	         100	     9.50857	     9.05365	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 8.1331e-017	 1.4909e-002	 7.5638e-015	
          34	         -33	         100	     9.50857	      9.0547	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-1.3555e-016	 1.4909e-002	-1.3311e-014	
          35	         -34	         100	     9.50857	     9.05701	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	-1.3826e-015	
          36	         -35	         100	     9.50857	     9.05932	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-5.4221e-017	 1.4909e-002	-5.6661e-015	
          37	         -36	         100	     9.50857	     9.06181	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-1.0844e-016	 1.4909e-002	-1.1413e-014	
          38	         -37	         100	     9.50857	     9.06505	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 1.3555e-016	 1.4909e-002	 1.2661e-014	
          39	         -38	         100	     9.50857	       9.068	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-1.6266e-016	 1.4909e-002	-1.6239e-014	
          40	         -39	         100	     9.50857	     9.07181	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 2.7110e-017	 1.4909e-002	 3.2804e-015	
          41	         -40	         100	     9.50857	     9.07597	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-8.1331e-017	 1.4909e-002	-9.1091e-015	
          42	         -41	         100	     9.50857	     9.07935	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 2.7110e-017	 1.4909e-002	 2.9821e-015	
          43	         -42	         100	     9.50857	     9.08255	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-5.4221e-017	 1.4909e-002	-5.9914e-015	
          44	         -43	         100	     9.50857	      9.0853	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 5.4221e-017	
          45	         -44	         100	     9.50857	     9.08761	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 1.1115e-015	
          46	         -45	         100	     9.50857	     9.08913	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-2.7110e-017	 1.4909e-002	-3.0906e-015	
          47	         -46	         100	     9.50857	     9.09007	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-2.7110e-017	 1.4909e-002	-2.4128e-015	
          48	         -47	         100	     9.50857	     9.09042	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-5.4221e-017	 1.4909e-002	-5.4492e-015	
          49	         -48	         100	     9.50857	     9.09119	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 2.7110e-017	 1.4909e-002	 2.4942e-015	
          50	         -49	         100	     9.50857	     9.09121	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-5.4221e-017	 1.4909e-002	-4.3919e-015	
          51	         -50	         100	     9.50857	     9.09087	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 2.7110e-017	 1.4909e-002	 3.2533e-015	
          52	         -51	         100	     9.50857	     9.09045	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-8.1331e-017	 1.4909e-002	-7.4283e-015	
          53	         -52	         100	     9.50857	     9.08966	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 5.4221e-017	 1.4909e-002	 4.8799e-015	
          54	         -53	         100	     9.50857	     9.08865	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	-6.5065e-016	
          55	         -54	         100	     9.50857	     9.08639	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-5.4221e-017	 1.4909e-002	-4.2292e-015	
          56	         -55	         100	     9.50857	     9.08451	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 2.7110e-017	 1.4909e-002	 3.6328e-015	
          57	         -56	         100	     9.50857	     9.08394	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-5.4221e-017	 1.4909e-002	-5.2594e-015	
          58	         -57	         100	     9.50857	     9.08308	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 5.4221e-017	 1.4909e-002	 4.9341e-015	
          59	         -58	         100	     9.50857	     9.08348	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-5.4221e-017	 1.4909e-002	-6.1812e-015	
          60	         -59	         100	     9.50857	     9.08445	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 5.4221e-017	 1.4909e-002	 5.6932e-015	
          61	         -60	         100	     9.50857	     9.08682	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-5.4221e-017	 1.4909e-002	-4.4461e-015	
          62	         -61	         100	     9.50857	     9.09044	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 7.5909e-016	
          63	         -62	         100	     9.50857	     9.09391	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	-5.1510e-016	
          64	         -63	         100	     9.50857	     9.09781	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-2.7110e-017	 1.4909e-002	-2.0875e-015	
          65	         -64	         100	     9.50857	     9.10143	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 5.4221e-017	 1.4909e-002	 5.4763e-015	
          66	         -65	         100	     9.50857	     9.10417	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-2.7110e-017	 1.4909e-002	-3.8226e-015	
          67	         -66	         100	     9.50857	     9.10652	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 8.6753e-016	
          68	         -67	         100	     9.50857	     9.10896	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	-1.6266e-016	
          69	         -68	         100	     9.50857	     9.11075	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	-1.0031e-015	
          70	         -69	         100	     9.50857	     9.11259	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 1.0302e-015	
          71	         -70	         100	     9.50857	     9.11458	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	-4.0666e-016	
          72	         -71	         100	     9.50857	     9.11663	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 1.0031e-015	
          73	         -72	         100	     9.50857	      9.1187	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	-5.4221e-017	
          74	         -73	         100	     9.50857	     9.11973	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 4.6088e-016	
          75	         -74	         100	     9.50857	      9.1209	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-2.7110e-017	 1.4909e-002	-2.6297e-015	
          76	         -75	         100	     9.50857	     9.12201	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 2.7110e-017	 1.4909e-002	 2.9550e-015	
          77	         -76	         100	     9.50857	     9.12336	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-2.7110e-017	 1.4909e-002	-2.2773e-015	
          78	         -77	         100	     9.50857	     9.12502	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 2.7110e-017	 1.4909e-002	 2.2231e-015	
          79	         -78	         100	     9.50857	     9.12595	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 2.7110e-017	 1.4909e-002	 1.4911e-015	
          80	         -79	         100	     9.50857	     9.12596	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-2.7110e-017	 1.4909e-002	-2.9279e-015	
          81	         -80	         100	     9.50857	      9.1259	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 2.7110e-017	 1.4909e-002	 2.8195e-015	
          82	         -81	         100	     9.50857	     9.12562	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-2.7110e-017	 1.4909e-002	-1.9520e-015	
          83	         -82	         100	     9.50857	     9.12419	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 2.7110e-017	 1.4909e-002	 2.7653e-015	
          84	         -83	         100	     9.50857	     9.12185	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-2.7110e-017	 1.4909e-002	-1.7893e-015	
          85	         -84	         100	     9.50857	     9.11941	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 1.3555e-016	
          86	         -85	         100	     9.50857	     9.11766	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 2.1688e-016	
          87	         -86	         100	     9.50857	     9.11603	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 7.0487e-016	
          88	         -87	         100	     9.50857	     9.11437	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	-8.1331e-017	
          89	         -88	         100	     9.50857	     9.11245	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 7.3198e-016	
          90	         -89	         100	     9.50857	     9.11041	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 8.1331e-016	
          91	         -90	         100	     9.50857	     9.10883	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-2.7110e-017	 1.4909e-002	-2.5213e-015	
          92	         -91	         100	     9.50857	     9.10773	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 2.7110e-017	 1.4909e-002	 3.0906e-015	
          93	         -92	         100	     9.50857	     9.10618	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-2.7110e-017	 1.4909e-002	-2.0875e-015	
          94	         -93	         100	     9.50857	     9.10473	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 2.7110e-017	 1.4909e-002	 2.2773e-015	
          95	         -94	         100	     9.50857	     9.10329	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 9.2175e-016	
