        soln	      dist_x	        time	          pH	          pe	Cd@µmol_kg_water_-1	1_-_Hsite_div_total_CEC	Cd-site_div_total_CEC	2timesCD-site	
          51	        -0.5	           0	         8.5	           4	 0.0000e+000	 1.5968e+001	 9.9735e-098	 1.9947e-097	
          51	        -0.5	       0.001	     8.49933	     10.7956	 6.4096e-009	 1.6297e+001	 2.0654e-011	 4.1309e-011	
          51	        -0.5	       0.002	     8.49377	     10.7931	 2.6443e-008	 1.6300e+001	 8.3053e-011	 1.6611e-010	
          51	        -0.5	       0.003	     8.48594	     10.7904	 7.2084e-008	 1.6303e+001	 2.1837e-010	 4.3674e-010	
          51	        -0.5	       0.004	     8.47824	     10.7798	 1.6284e-007	 1.6304e+001	 4.7602e-010	 9.5205e-010	
          51	        -0.5	       0.005	     8.46931	     10.7623	 3.3257e-007	 1.6306e+001	 9.3281e-010	 1.8656e-009	
          51	        -0.5	       0.006	     8.45727	     10.7419	 6.4640e-007	 1.6308e+001	 1.7147e-009	 3.4294e-009	
          51	        -0.5	       0.007	     8.44172	     10.7209	 1.2286e-006	 1.6311e+001	 3.0326e-009	 6.0651e-009	
          51	        -0.5	       0.008	     8.42395	     10.6993	 2.3018e-006	 1.6314e+001	 5.2317e-009	 1.0463e-008	
          51	        -0.5	       0.009	     8.40592	      10.676	 4.2351e-006	 1.6317e+001	 8.8521e-009	 1.7704e-008	
          51	        -0.5	        0.01	     8.38922	     10.6503	 7.5991e-006	 1.6320e+001	 1.4694e-008	 2.9389e-008	
          51	        -0.5	       0.011	     8.37467	     10.6217	 1.3221e-005	 1.6322e+001	 2.3885e-008	 4.7771e-008	
          51	        -0.5	       0.012	     8.36246	     10.5902	 2.2237e-005	 1.6325e+001	 3.7938e-008	 7.5875e-008	
          51	        -0.5	       0.013	     8.35243	     10.5564	 3.6134e-005	 1.6327e+001	 5.8799e-008	 1.1760e-007	
          51	        -0.5	       0.014	     8.34428	      10.521	 5.6780e-005	 1.6329e+001	 8.8888e-008	 1.7778e-007	
          51	        -0.5	       0.015	      8.3377	     10.4841	 8.6439e-005	 1.6331e+001	 1.3111e-007	 2.6222e-007	
          51	        -0.5	       0.016	     8.33239	     10.4462	 1.2778e-004	 1.6332e+001	 1.8887e-007	 3.7775e-007	
          51	        -0.5	       0.017	     8.32813	      10.408	 1.8386e-004	 1.6334e+001	 2.6606e-007	 5.3212e-007	
          51	        -0.5	       0.018	     8.32471	     10.3706	 2.5812e-004	 1.6336e+001	 3.6703e-007	 7.3405e-007	
          51	        -0.5	       0.019	       8.322	     10.3348	 3.5433e-004	 1.6337e+001	 4.9655e-007	 9.9310e-007	
          51	        -0.5	        0.02	     8.31987	     10.3021	 4.7660e-004	 1.6339e+001	 6.5981e-007	 1.3196e-006	
          51	        -0.5	       0.021	     8.31824	     10.2693	 6.2929e-004	 1.6340e+001	 8.6231e-007	 1.7246e-006	
          51	        -0.5	       0.022	     8.31703	     10.2384	 8.1700e-004	 1.6342e+001	 1.1099e-006	 2.2197e-006	
          51	        -0.5	       0.023	      8.3162	      10.217	 1.0445e-003	 1.6343e+001	 1.4085e-006	 2.8170e-006	
          51	        -0.5	       0.024	      8.3157	     10.2032	 1.3168e-003	 1.6345e+001	 1.7645e-006	 3.5289e-006	
          51	        -0.5	       0.025	     8.31551	     10.1849	 1.6387e-003	 1.6346e+001	 2.1840e-006	 4.3681e-006	
          51	        -0.5	       0.026	     8.31561	     10.1719	 2.0155e-003	 1.6348e+001	 2.6737e-006	 5.3474e-006	
          51	        -0.5	       0.027	     8.31597	     10.1582	 2.4521e-003	 1.6349e+001	 3.2398e-006	 6.4797e-006	
          51	        -0.5	       0.028	     8.31659	     10.1527	 2.9534e-003	 1.6351e+001	 3.8888e-006	 7.7777e-006	
          51	        -0.5	       0.029	     8.31745	     10.1416	 3.5245e-003	 1.6353e+001	 4.6270e-006	 9.2540e-006	
          51	        -0.5	        0.03	     8.31856	     10.1397	 4.1700e-003	 1.6355e+001	 5.4605e-006	 1.0921e-005	
          51	        -0.5	       0.031	      8.3199	     10.1229	 4.8945e-003	 1.6357e+001	 6.3954e-006	 1.2791e-005	
          51	        -0.5	       0.032	     8.32147	     10.1069	 5.7026e-003	 1.6359e+001	 7.4374e-006	 1.4875e-005	
          51	        -0.5	       0.033	     8.32327	     10.0957	 6.5983e-003	 1.6361e+001	 8.5923e-006	 1.7185e-005	
          51	        -0.5	       0.034	     8.32529	     10.1068	 7.5857e-003	 1.6364e+001	 9.8652e-006	 1.9730e-005	
          51	        -0.5	       0.035	     8.32753	      10.117	 8.6686e-003	 1.6367e+001	 1.1261e-005	 2.2523e-005	
          51	        -0.5	       0.036	     8.32999	     10.1143	 9.8504e-003	 1.6369e+001	 1.2786e-005	 2.5571e-005	
          51	        -0.5	       0.037	     8.33267	     10.1203	 1.1134e-002	 1.6372e+001	 1.4442e-005	 2.8884e-005	
          51	        -0.5	       0.038	     8.33555	     10.1253	 1.2523e-002	 1.6375e+001	 1.6236e-005	 3.2471e-005	
          51	        -0.5	       0.039	     8.33864	     10.1166	 1.4020e-002	 1.6379e+001	 1.8170e-005	 3.6339e-005	
          51	        -0.5	        0.04	     8.34193	     10.1117	 1.5626e-002	 1.6382e+001	 2.0248e-005	 4.0496e-005	
          51	        -0.5	       0.041	     8.34541	     10.1092	 1.7345e-002	 1.6386e+001	 2.2474e-005	 4.4947e-005	
          51	        -0.5	       0.042	     8.34908	     10.1037	 1.9178e-002	 1.6390e+001	 2.4850e-005	 4.9700e-005	
          51	        -0.5	       0.043	     8.35291	     10.1044	 2.1126e-002	 1.6394e+001	 2.7379e-005	 5.4758e-005	
          51	        -0.5	       0.044	     8.35691	     10.1061	 2.3191e-002	 1.6398e+001	 3.0064e-005	 6.0128e-005	
          51	        -0.5	       0.045	     8.36105	     10.1006	 2.5374e-002	 1.6402e+001	 3.2907e-005	 6.5813e-005	
          51	        -0.5	       0.046	     8.36532	     10.0931	 2.7676e-002	 1.6407e+001	 3.5909e-005	 7.1818e-005	
          51	        -0.5	       0.047	     8.36971	     10.0891	 3.0097e-002	 1.6412e+001	 3.9072e-005	 7.8144e-005	
          51	        -0.5	       0.048	      8.3742	      10.086	 3.2639e-002	 1.6416e+001	 4.2397e-005	 8.4795e-005	
          51	        -0.5	       0.049	     8.37877	     10.0788	 3.5301e-002	 1.6421e+001	 4.5886e-005	 9.1772e-005	
          51	        -0.5	        0.05	      8.3834	      10.084	 3.8083e-002	 1.6426e+001	 4.9539e-005	 9.9078e-005	
          51	        -0.5	       0.051	     8.38807	     10.0751	 4.0987e-002	 1.6432e+001	 5.3357e-005	 1.0671e-004	
          51	        -0.5	       0.052	     8.39277	     10.0678	 4.4010e-002	 1.6437e+001	 5.7340e-005	 1.1468e-004	
          51	        -0.5	       0.053	     8.39748	     10.0519	 4.7153e-002	 1.6442e+001	 6.1488e-005	 1.2298e-004	
          51	        -0.5	       0.054	     8.40217	     10.0545	 5.0416e-002	 1.6447e+001	 6.5800e-005	 1.3160e-004	
          51	        -0.5	       0.055	     8.40683	     10.0531	 5.3797e-002	 1.6452e+001	 7.0278e-005	 1.4056e-004	
          51	        -0.5	       0.056	     8.41145	      10.048	 5.7297e-002	 1.6458e+001	 7.4919e-005	 1.4984e-004	
          51	        -0.5	       0.057	       8.416	     10.0495	 6.0914e-002	 1.6463e+001	 7.9723e-005	 1.5945e-004	
          51	        -0.5	       0.058	     8.42048	     10.0415	 6.4648e-002	 1.6468e+001	 8.4689e-005	 1.6938e-004	
          51	        -0.5	       0.059	     8.42486	     10.0417	 6.8497e-002	 1.6473e+001	 8.9816e-005	 1.7963e-004	
          51	        -0.5	        0.06	     8.42915	     10.0412	 7.2462e-002	 1.6478e+001	 9.5102e-005	 1.9020e-004	
          51	        -0.5	       0.061	     8.43332	     10.0305	 7.6540e-002	 1.6483e+001	 1.0055e-004	 2.0109e-004	
          51	        -0.5	       0.062	     8.43737	     10.0282	 8.0730e-002	 1.6488e+001	 1.0615e-004	 2.1229e-004	
          51	        -0.5	       0.063	     8.44129	     10.0215	 8.5032e-002	 1.6493e+001	 1.1190e-004	 2.2380e-004	
          51	        -0.5	       0.064	     8.44508	     10.0191	 8.9443e-002	 1.6497e+001	 1.1781e-004	 2.3561e-004	
          51	        -0.5	       0.065	     8.44874	     10.0101	 9.3961e-002	 1.6502e+001	 1.2386e-004	 2.4773e-004	
          51	        -0.5	       0.066	     8.45225	      10.001	 9.8586e-002	 1.6506e+001	 1.3007e-004	 2.6013e-004	
          51	        -0.5	       0.067	     8.45562	     10.0053	 1.0332e-001	 1.6510e+001	 1.3641e-004	 2.7283e-004	
          51	        -0.5	       0.068	     8.45885	     10.0029	 1.0815e-001	 1.6514e+001	 1.4290e-004	 2.8581e-004	
          51	        -0.5	       0.069	     8.46193	     10.0016	 1.1308e-001	 1.6518e+001	 1.4953e-004	 2.9907e-004	
          51	        -0.5	        0.07	     8.46487	     9.99871	 1.1811e-001	 1.6522e+001	 1.5630e-004	 3.1260e-004	
          51	        -0.5	       0.071	     8.46767	      9.9999	 1.2324e-001	 1.6525e+001	 1.6320e-004	 3.2640e-004	
          51	        -0.5	       0.072	     8.47033	     9.99195	 1.2847e-001	 1.6528e+001	 1.7023e-004	 3.4046e-004	
          51	        -0.5	       0.073	     8.47284	     9.98834	 1.3379e-001	 1.6532e+001	 1.7739e-004	 3.5478e-004	
          51	        -0.5	       0.074	     8.47522	     9.98536	 1.3920e-001	 1.6535e+001	 1.8467e-004	 3.6934e-004	
          51	        -0.5	       0.075	     8.47747	     9.98896	 1.4470e-001	 1.6538e+001	 1.9208e-004	 3.8415e-004	
          51	        -0.5	       0.076	     8.47959	      9.9802	 1.5028e-001	 1.6540e+001	 1.9960e-004	 3.9919e-004	
          51	        -0.5	       0.077	     8.48158	      9.9812	 1.5596e-001	 1.6543e+001	 2.0723e-004	 4.1447e-004	
          51	        -0.5	       0.078	     8.48346	     9.97308	 1.6171e-001	 1.6545e+001	 2.1498e-004	 4.2996e-004	
          51	        -0.5	       0.079	     8.48521	     9.97713	 1.6755e-001	 1.6548e+001	 2.2284e-004	 4.4567e-004	
          51	        -0.5	        0.08	     8.48685	      9.9755	 1.7346e-001	 1.6550e+001	 2.3080e-004	 4.6159e-004	
          51	        -0.5	       0.081	     8.48838	     9.97694	 1.7944e-001	 1.6552e+001	 2.3886e-004	 4.7771e-004	
          51	        -0.5	       0.082	      8.4898	     9.97202	 1.8550e-001	 1.6554e+001	 2.4702e-004	 4.9403e-004	
          51	        -0.5	       0.083	     8.49112	     9.96434	 1.9163e-001	 1.6555e+001	 2.5527e-004	 5.1054e-004	
          51	        -0.5	       0.084	     8.49233	        9.97	 1.9783e-001	 1.6557e+001	 2.6361e-004	 5.2722e-004	
          51	        -0.5	       0.085	     8.49345	     9.97075	 2.0410e-001	 1.6558e+001	 2.7204e-004	 5.4408e-004	
          51	        -0.5	       0.086	     8.49448	     9.96904	 2.1043e-001	 1.6560e+001	 2.8055e-004	 5.6111e-004	
          51	        -0.5	       0.087	     8.49542	     9.96837	 2.1683e-001	 1.6561e+001	 2.8915e-004	 5.7830e-004	
          51	        -0.5	       0.088	     8.49627	     9.97203	 2.2328e-001	 1.6562e+001	 2.9782e-004	 5.9564e-004	
          51	        -0.5	       0.089	     8.49704	     9.97599	 2.2980e-001	 1.6563e+001	 3.0656e-004	 6.1313e-004	
          51	        -0.5	        0.09	     8.49773	     9.96455	 2.3636e-001	 1.6564e+001	 3.1538e-004	 6.3076e-004	
          51	        -0.5	       0.091	     8.49834	     9.96074	 2.4298e-001	 1.6565e+001	 3.2426e-004	 6.4852e-004	
          51	        -0.5	       0.092	     8.49888	      9.9624	 2.4965e-001	 1.6566e+001	 3.3321e-004	 6.6641e-004	
          51	        -0.5	       0.093	     8.49936	     9.95294	 2.5636e-001	 1.6566e+001	 3.4221e-004	 6.8442e-004	
          51	        -0.5	       0.094	     8.49976	     9.95352	 2.6312e-001	 1.6567e+001	 3.5127e-004	 7.0255e-004	
          51	        -0.5	       0.095	      8.5001	     9.94703	 2.6992e-001	 1.6567e+001	 3.6039e-004	 7.2078e-004	
          51	        -0.5	       0.096	     8.50038	     9.94826	 2.7676e-001	 1.6568e+001	 3.6956e-004	 7.3911e-004	
          51	        -0.5	       0.097	      8.5006	     9.94903	 2.8364e-001	 1.6568e+001	 3.7877e-004	 7.5754e-004	
          51	        -0.5	       0.098	     8.50076	     9.94654	 2.9056e-001	 1.6568e+001	 3.8803e-004	 7.7605e-004	
          51	        -0.5	       0.099	     8.50086	     9.95358	 2.9751e-001	 1.6568e+001	 3.9732e-004	 7.9465e-004	
          51	        -0.5	         0.1	     8.50091	     9.95517	 3.0450e-001	 1.6568e+001	 4.0666e-004	 8.1332e-004	
          51	        -0.5	       0.101	      8.5009	     9.95198	 3.1152e-001	 1.6568e+001	 4.1603e-004	 8.3207e-004	
          51	        -0.5	       0.102	     8.50085	     9.94969	 3.1857e-001	 1.6568e+001	 4.2544e-004	 8.5088e-004	
          51	        -0.5	       0.103	     8.50075	     9.94023	 3.2564e-001	 1.6568e+001	 4.3487e-004	 8.6975e-004	
          51	        -0.5	       0.104	      8.5006	     9.94028	 3.3273e-001	 1.6568e+001	 4.4433e-004	 8.8867e-004	
          51	        -0.5	       0.105	     8.50041	     9.93952	 3.3985e-001	 1.6568e+001	 4.5382e-004	 9.0764e-004	
          51	        -0.5	       0.106	     8.50018	     9.93549	 3.4699e-001	 1.6567e+001	 4.6333e-004	 9.2665e-004	
          51	        -0.5	       0.107	     8.49991	      9.9396	 3.5414e-001	 1.6567e+001	 4.7285e-004	 9.4570e-004	
          51	        -0.5	       0.108	      8.4996	      9.9278	 3.6130e-001	 1.6566e+001	 4.8239e-004	 9.6478e-004	
          51	        -0.5	       0.109	     8.49926	     9.93939	 3.6848e-001	 1.6566e+001	 4.9194e-004	 9.8388e-004	
          51	        -0.5	        0.11	     8.49887	     9.92438	 3.7568e-001	 1.6565e+001	 5.0151e-004	 1.0030e-003	
          51	        -0.5	       0.111	     8.49845	     9.94315	 3.8289e-001	 1.6565e+001	 5.1108e-004	 1.0222e-003	
          51	        -0.5	       0.112	     8.49799	     9.93765	 3.9011e-001	 1.6564e+001	 5.2065e-004	 1.0413e-003	
          51	        -0.5	       0.113	      8.4975	     9.94502	 3.9734e-001	 1.6564e+001	 5.3024e-004	 1.0605e-003	
          51	        -0.5	       0.114	     8.49698	     9.93835	 4.0457e-001	 1.6563e+001	 5.3982e-004	 1.0796e-003	
          51	        -0.5	       0.115	     8.49642	     9.92896	 4.1181e-001	 1.6562e+001	 5.4940e-004	 1.0988e-003	
          51	        -0.5	       0.116	     8.49584	     9.91498	 4.1905e-001	 1.6561e+001	 5.5898e-004	 1.1180e-003	
          51	        -0.5	       0.117	     8.49523	     9.90629	 4.2629e-001	 1.6561e+001	 5.6855e-004	 1.1371e-003	
          51	        -0.5	       0.118	     8.49459	     9.90767	 4.3353e-001	 1.6560e+001	 5.7812e-004	 1.1562e-003	
          51	        -0.5	       0.119	     8.49393	     9.90031	 4.4076e-001	 1.6559e+001	 5.8768e-004	 1.1754e-003	
          51	        -0.5	        0.12	     8.49324	     9.91369	 4.4799e-001	 1.6558e+001	 5.9722e-004	 1.1944e-003	
          51	        -0.5	       0.121	     8.49253	     9.92231	 4.5521e-001	 1.6557e+001	 6.0675e-004	 1.2135e-003	
          51	        -0.5	       0.122	     8.49179	     9.92376	 4.6243e-001	 1.6556e+001	 6.1627e-004	 1.2325e-003	
          51	        -0.5	       0.123	     8.49103	     9.92511	 4.6964e-001	 1.6555e+001	 6.2577e-004	 1.2515e-003	
          51	        -0.5	       0.124	     8.49024	     9.92686	 4.7684e-001	 1.6554e+001	 6.3524e-004	 1.2705e-003	
          51	        -0.5	       0.125	     8.48943	     9.93379	 4.8404e-001	 1.6553e+001	 6.4470e-004	 1.2894e-003	
          51	        -0.5	       0.126	      8.4886	     9.93297	 4.9122e-001	 1.6552e+001	 6.5414e-004	 1.3083e-003	
          51	        -0.5	       0.127	     8.48775	     9.92728	 4.9840e-001	 1.6551e+001	 6.6355e-004	 1.3271e-003	
          51	        -0.5	       0.128	     8.48687	     9.92592	 5.0556e-001	 1.6550e+001	 6.7294e-004	 1.3459e-003	
          51	        -0.5	       0.129	     8.48598	     9.92042	 5.1270e-001	 1.6548e+001	 6.8230e-004	 1.3646e-003	
          51	        -0.5	        0.13	     8.48507	     9.91808	 5.1983e-001	 1.6547e+001	 6.9163e-004	 1.3833e-003	
          51	        -0.5	       0.131	     8.48415	     9.91381	 5.2693e-001	 1.6546e+001	 7.0093e-004	 1.4019e-003	
          51	        -0.5	       0.132	      8.4832	     9.91701	 5.3401e-001	 1.6545e+001	 7.1020e-004	 1.4204e-003	
          51	        -0.5	       0.133	     8.48224	     9.92705	 5.4107e-001	 1.6544e+001	 7.1944e-004	 1.4389e-003	
          51	        -0.5	       0.134	     8.48127	     9.94073	 5.4811e-001	 1.6542e+001	 7.2864e-004	 1.4573e-003	
          51	        -0.5	       0.135	     8.48027	     9.95175	 5.5513e-001	 1.6541e+001	 7.3781e-004	 1.4756e-003	
          51	        -0.5	       0.136	     8.47926	      9.9593	 5.6213e-001	 1.6540e+001	 7.4693e-004	 1.4939e-003	
          51	        -0.5	       0.137	     8.47824	     9.95538	 5.6911e-001	 1.6538e+001	 7.5603e-004	 1.5121e-003	
          51	        -0.5	       0.138	     8.47719	     9.94923	 5.7606e-001	 1.6537e+001	 7.6508e-004	 1.5302e-003	
          51	        -0.5	       0.139	     8.47614	     9.94558	 5.8300e-001	 1.6536e+001	 7.7409e-004	 1.5482e-003	
          51	        -0.5	        0.14	     8.47506	     9.95012	 5.8991e-001	 1.6534e+001	 7.8306e-004	 1.5661e-003	
          51	        -0.5	       0.141	     8.47398	     9.95474	 5.9679e-001	 1.6533e+001	 7.9199e-004	 1.5840e-003	
          51	        -0.5	       0.142	     8.47288	     9.94865	 6.0364e-001	 1.6532e+001	 8.0087e-004	 1.6017e-003	
          51	        -0.5	       0.143	     8.47177	       9.933	 6.1047e-001	 1.6530e+001	 8.0971e-004	 1.6194e-003	
          51	        -0.5	       0.144	     8.47065	     9.94779	 6.1725e-001	 1.6529e+001	 8.1850e-004	 1.6370e-003	
          51	        -0.5	       0.145	     8.46951	     9.94243	 6.2401e-001	 1.6527e+001	 8.2725e-004	 1.6545e-003	
          51	        -0.5	       0.146	     8.46837	     9.95324	 6.3073e-001	 1.6526e+001	 8.3595e-004	 1.6719e-003	
          51	        -0.5	       0.147	     8.46722	     9.96286	 6.3742e-001	 1.6524e+001	 8.4460e-004	 1.6892e-003	
          51	        -0.5	       0.148	     8.46605	     9.96556	 6.4407e-001	 1.6523e+001	 8.5320e-004	 1.7064e-003	
          51	        -0.5	       0.149	     8.46487	     9.96937	 6.5070e-001	 1.6521e+001	 8.6175e-004	 1.7235e-003	
          51	        -0.5	        0.15	     8.46368	      9.9662	 6.5730e-001	 1.6520e+001	 8.7025e-004	 1.7405e-003	
          51	        -0.5	       0.151	     8.46248	     9.96924	 6.6386e-001	 1.6518e+001	 8.7870e-004	 1.7574e-003	
          51	        -0.5	       0.152	     8.46127	     9.95977	 6.7040e-001	 1.6517e+001	 8.8710e-004	 1.7742e-003	
          51	        -0.5	       0.153	     8.46005	      9.9455	 6.7690e-001	 1.6515e+001	 8.9545e-004	 1.7909e-003	
          51	        -0.5	       0.154	     8.45882	     9.94487	 6.8337e-001	 1.6514e+001	 9.0374e-004	 1.8075e-003	
          51	        -0.5	       0.155	     8.45758	     9.94461	 6.8980e-001	 1.6512e+001	 9.1198e-004	 1.8240e-003	
          51	        -0.5	       0.156	     8.45633	     9.94972	 6.9619e-001	 1.6511e+001	 9.2016e-004	 1.8403e-003	
          51	        -0.5	       0.157	     8.45507	     9.94343	 7.0253e-001	 1.6509e+001	 9.2829e-004	 1.8566e-003	
          51	        -0.5	       0.158	     8.45381	     9.94972	 7.0884e-001	 1.6508e+001	 9.3636e-004	 1.8727e-003	
          51	        -0.5	       0.159	     8.45255	     9.95277	 7.1510e-001	 1.6506e+001	 9.4437e-004	 1.8887e-003	
          51	        -0.5	        0.16	     8.45127	     9.96423	 7.2132e-001	 1.6505e+001	 9.5233e-004	 1.9047e-003	
          51	        -0.5	       0.161	     8.44999	     9.95634	 7.2750e-001	 1.6503e+001	 9.6023e-004	 1.9205e-003	
          51	        -0.5	       0.162	     8.44869	     9.95495	 7.3365e-001	 1.6501e+001	 9.6807e-004	 1.9361e-003	
          51	        -0.5	       0.163	     8.44739	     9.95712	 7.3976e-001	 1.6500e+001	 9.7586e-004	 1.9517e-003	
          51	        -0.5	       0.164	     8.44608	     9.96513	 7.4584e-001	 1.6498e+001	 9.8358e-004	 1.9672e-003	
          51	        -0.5	       0.165	     8.44477	     9.95009	 7.5188e-001	 1.6497e+001	 9.9125e-004	 1.9825e-003	
          51	        -0.5	       0.166	     8.44344	     9.95723	 7.5788e-001	 1.6495e+001	 9.9885e-004	 1.9977e-003	
          51	        -0.5	       0.167	     8.44211	     9.94349	 7.6383e-001	 1.6493e+001	 1.0064e-003	 2.0128e-003	
          51	        -0.5	       0.168	     8.44078	     9.94942	 7.6975e-001	 1.6492e+001	 1.0139e-003	 2.0278e-003	
          51	        -0.5	       0.169	     8.43944	     9.95423	 7.7561e-001	 1.6490e+001	 1.0213e-003	 2.0426e-003	
          51	        -0.5	        0.17	      8.4381	     9.95174	 7.8142e-001	 1.6489e+001	 1.0287e-003	 2.0574e-003	
          51	        -0.5	       0.171	     8.43675	     9.95729	 7.8720e-001	 1.6487e+001	 1.0360e-003	 2.0720e-003	
          51	        -0.5	       0.172	      8.4354	     9.96418	 7.9293e-001	 1.6485e+001	 1.0432e-003	 2.0865e-003	
          51	        -0.5	       0.173	     8.43404	     9.98373	 7.9863e-001	 1.6484e+001	 1.0504e-003	 2.1008e-003	
          51	        -0.5	       0.174	     8.43267	     9.98888	 8.0429e-001	 1.6482e+001	 1.0575e-003	 2.1151e-003	
          51	        -0.5	       0.175	      8.4313	     9.98506	 8.0990e-001	 1.6481e+001	 1.0646e-003	 2.1292e-003	
          51	        -0.5	       0.176	     8.42992	     9.97624	 8.1548e-001	 1.6479e+001	 1.0716e-003	 2.1432e-003	
          51	        -0.5	       0.177	     8.42854	      9.9587	 8.2100e-001	 1.6477e+001	 1.0785e-003	 2.1570e-003	
          51	        -0.5	       0.178	     8.42716	     9.94361	 8.2648e-001	 1.6476e+001	 1.0854e-003	 2.1708e-003	
          51	        -0.5	       0.179	     8.42577	     9.93101	 8.3191e-001	 1.6474e+001	 1.0922e-003	 2.1844e-003	
          51	        -0.5	        0.18	     8.42438	      9.9537	 8.3730e-001	 1.6472e+001	 1.0989e-003	 2.1979e-003	
          51	        -0.5	       0.181	     8.42298	     9.94711	 8.4264e-001	 1.6471e+001	 1.1056e-003	 2.2112e-003	
          51	        -0.5	       0.182	     8.42158	     9.96073	 8.4795e-001	 1.6469e+001	 1.1122e-003	 2.2245e-003	
          51	        -0.5	       0.183	     8.42018	     9.97291	 8.5321e-001	 1.6468e+001	 1.1188e-003	 2.2376e-003	
          51	        -0.5	       0.184	     8.41877	     10.0028	 8.5843e-001	 1.6466e+001	 1.1253e-003	 2.2506e-003	
          51	        -0.5	       0.185	     8.41736	     10.0133	 8.6361e-001	 1.6464e+001	 1.1317e-003	 2.2634e-003	
          51	        -0.5	       0.186	     8.41594	     9.99586	 8.6874e-001	 1.6463e+001	 1.1381e-003	 2.2762e-003	
          51	        -0.5	       0.187	     8.41453	     9.99015	 8.7381e-001	 1.6461e+001	 1.1444e-003	 2.2888e-003	
          51	        -0.5	       0.188	     8.41311	     10.0073	 8.7884e-001	 1.6459e+001	 1.1506e-003	 2.3012e-003	
          51	        -0.5	       0.189	     8.41169	     10.0231	 8.8381e-001	 1.6458e+001	 1.1568e-003	 2.3136e-003	
          51	        -0.5	        0.19	     8.41027	     10.0376	 8.8874e-001	 1.6456e+001	 1.1629e-003	 2.3258e-003	
          51	        -0.5	       0.191	     8.40885	     10.0338	 8.9364e-001	 1.6455e+001	 1.1689e-003	 2.3379e-003	
          51	        -0.5	       0.192	     8.40742	     10.0374	 8.9849e-001	 1.6453e+001	 1.1749e-003	 2.3499e-003	
          51	        -0.5	       0.193	     8.40598	     10.0342	 9.0329e-001	 1.6451e+001	 1.1808e-003	 2.3617e-003	
          51	        -0.5	       0.194	     8.40455	     10.0245	 9.0806e-001	 1.6450e+001	 1.1867e-003	 2.3734e-003	
          51	        -0.5	       0.195	     8.40312	     10.0333	 9.1277e-001	 1.6448e+001	 1.1925e-003	 2.3850e-003	
          51	        -0.5	       0.196	     8.40168	     10.0306	 9.1743e-001	 1.6447e+001	 1.1982e-003	 2.3964e-003	
          51	        -0.5	       0.197	     8.40024	     10.0399	 9.2203e-001	 1.6445e+001	 1.2039e-003	 2.4078e-003	
          51	        -0.5	       0.198	     8.39881	      10.046	 9.2659e-001	 1.6443e+001	 1.2095e-003	 2.4190e-003	
          51	        -0.5	       0.199	     8.39737	     10.0568	 9.3110e-001	 1.6442e+001	 1.2150e-003	 2.4300e-003	
          51	        -0.5	         0.2	     8.39593	      10.066	 9.3558e-001	 1.6440e+001	 1.2205e-003	 2.4410e-003	
          51	        -0.5	       0.201	     8.39449	     10.0684	 9.4001e-001	 1.6439e+001	 1.2259e-003	 2.4518e-003	
          51	        -0.5	       0.202	     8.39304	     10.0716	 9.4440e-001	 1.6437e+001	 1.2313e-003	 2.4625e-003	
          51	        -0.5	       0.203	     8.39159	     10.0748	 9.4874e-001	 1.6436e+001	 1.2365e-003	 2.4731e-003	
          51	        -0.5	       0.204	     8.39015	     10.0794	 9.5304e-001	 1.6434e+001	 1.2418e-003	 2.4835e-003	
          51	        -0.5	       0.205	      8.3887	     10.0775	 9.5728e-001	 1.6432e+001	 1.2469e-003	 2.4938e-003	
          51	        -0.5	       0.206	     8.38725	     10.0865	 9.6147e-001	 1.6431e+001	 1.2520e-003	 2.5040e-003	
          51	        -0.5	       0.207	     8.38581	     10.0926	 9.6560e-001	 1.6429e+001	 1.2570e-003	 2.5141e-003	
          51	        -0.5	       0.208	     8.38436	     10.1001	 9.6970e-001	 1.6428e+001	 1.2620e-003	 2.5240e-003	
          51	        -0.5	       0.209	     8.38292	      10.106	 9.7375e-001	 1.6426e+001	 1.2669e-003	 2.5338e-003	
          51	        -0.5	        0.21	     8.38147	     10.1109	 9.7776e-001	 1.6425e+001	 1.2717e-003	 2.5435e-003	
          51	        -0.5	       0.211	     8.38001	     10.1073	 9.8173e-001	 1.6423e+001	 1.2765e-003	 2.5531e-003	
          51	        -0.5	       0.212	     8.37856	     10.1116	 9.8566e-001	 1.6422e+001	 1.2812e-003	 2.5625e-003	
