  1.0000  -0.270E+01  0.4312E+00  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.312E+01  0.4935E+00  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.360E+01  0.5559E+00  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.415E+01  0.6183E+00  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.479E+01  0.6807E+00  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.553E+01  0.7431E+00  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.639E+01  0.8055E+00  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.738E+01  0.8679E+00  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.852E+01  0.9302E+00  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.983E+01  0.9926E+00  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.114E+02  0.1055E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.131E+02  0.1117E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.151E+02  0.1180E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.175E+02  0.1242E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.202E+02  0.1305E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.233E+02  0.1367E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.269E+02  0.1429E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.310E+02  0.1492E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.358E+02  0.1554E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.413E+02  0.1616E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.477E+02  0.1679E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.551E+02  0.1741E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.636E+02  0.1804E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.735E+02  0.1866E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.848E+02  0.1928E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.979E+02  0.1991E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.113E+03  0.2053E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.130E+03  0.2116E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.151E+03  0.2178E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.174E+03  0.2240E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.201E+03  0.2303E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.232E+03  0.2365E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.268E+03  0.2427E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.309E+03  0.2490E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
  1.0000  -0.357E+03  0.2552E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
