
     Time      Short.Rad.    Long.Rad.    Radiation    Sensible      Latent     Heat Flux     Balance
      [d]       [MJ/m2/d]    [MJ/m2/d]    [MJ/m2/d]    [MJ/m2/d]   [MJ/m2/d]    [MJ/m2/d]    [MJ/m2/d]

   .33928E+03   .32400E+00  -.13097E+01  -.98572E+00  -.28378E+00   .87350E+00   .15754E+01   .22472E-07
   .33929E+03   .32400E+00  -.13591E+01  -.10351E+01  -.26077E+00   .89912E+00   .16734E+01   .12781E-06
   .33930E+03   .42120E+01  -.15132E+01   .26988E+01  -.15202E+00   .91509E+00  -.19358E+01   .41309E-07
   .33931E+03   .42120E+01  -.16199E+01   .25921E+01  -.58761E-01   .10376E+01  -.16133E+01   .66835E-07
   .33932E+03   .42120E+01  -.15915E+01   .26205E+01  -.72994E-01   .95728E+00  -.17362E+01  -.95973E-07
   .33933E+03   .42120E+01  -.16053E+01   .26067E+01  -.49363E-01   .98281E+00  -.16733E+01   .78062E-07
   .33934E+03   .84240E+01  -.17901E+01   .66339E+01   .98582E-01   .98250E+00  -.55528E+01   .17892E-06
   .33935E+03   .84240E+01  -.19336E+01   .64904E+01   .25487E+00   .11773E+01  -.50582E+01  -.42552E-06
   .33936E+03   .84240E+01  -.18837E+01   .65403E+01   .19841E+00   .11137E+01  -.52282E+01  -.23370E-06
   .33937E+03   .84240E+01  -.19139E+01   .65101E+01   .24148E+00   .11365E+01  -.51321E+01  -.10674E-06
   .33938E+03   .21254E+02  -.26678E+01   .18587E+02   .11451E+01   .18432E+01  -.15598E+02   .14644E-06
   .33939E+03   .21254E+02  -.31883E+01   .18066E+02   .19594E+01   .18273E+01  -.14279E+02  -.85055E-06
   .33939E+03   .21254E+02  -.31047E+01   .18150E+02   .18550E+01   .16538E+01  -.14641E+02   .71177E-06
   .33939E+03   .21254E+02  -.32403E+01   .18014E+02   .20875E+01   .17848E+01  -.14142E+02  -.65605E-06
   .33940E+03   .21254E+02  -.32241E+01   .18030E+02   .20939E+01   .19219E+01  -.14015E+02  -.10152E-05
   .33940E+03   .21254E+02  -.32044E+01   .18050E+02   .21123E+01   .19394E+01  -.13998E+02   .40382E-06
   .33941E+03   .21254E+02  -.32271E+01   .18027E+02   .22125E+01   .19471E+01  -.13868E+02   .37305E-07
   .33941E+03   .21254E+02  -.32134E+01   .18041E+02   .22600E+01   .18312E+01  -.13950E+02   .60313E-06
   .33942E+03   .21254E+02  -.32418E+01   .18013E+02   .23746E+01   .17784E+01  -.13860E+02   .73411E-06
   .33943E+03   .22615E+02  -.32296E+01   .19386E+02   .23959E+01   .17073E+01  -.15282E+02   .40737E-06
   .33944E+03   .22615E+02  -.32113E+01   .19404E+02   .24173E+01   .16245E+01  -.15362E+02  -.27133E-06
   .33945E+03   .22615E+02  -.31361E+01   .19479E+02   .23460E+01   .15535E+01  -.15580E+02  -.48211E-06
   .33946E+03   .22615E+02  -.30423E+01   .19573E+02   .22597E+01   .15222E+01  -.15791E+02  -.10937E-05
   .33947E+03   .29419E+02  -.35987E+01   .25820E+02   .32128E+01   .15663E+01  -.21041E+02   .88259E-06
   .33948E+03   .29419E+02  -.38247E+01   .25594E+02   .36219E+01   .15023E+01  -.20470E+02  -.48908E-06
   .33949E+03   .29419E+02  -.39410E+01   .25478E+02   .38402E+01   .15190E+01  -.20119E+02   .80386E-06
   .33950E+03   .29419E+02  -.40004E+01   .25419E+02   .39655E+01   .14848E+01  -.19968E+02  -.10624E-06
   .33951E+03   .22745E+02  -.36425E+01   .19102E+02   .34235E+01   .14009E+01  -.14278E+02  -.77158E-06
   .33952E+03   .22745E+02  -.35473E+01   .19198E+02   .33340E+01   .14223E+01  -.14441E+02   .59379E-06
   .33953E+03   .22745E+02  -.34768E+01   .19268E+02   .32880E+01   .13813E+01  -.14599E+02   .23600E-06
   .33954E+03   .22745E+02  -.34838E+01   .19261E+02   .33914E+01   .13789E+01  -.14491E+02   .11672E-05
   .33955E+03   .17755E+02  -.31370E+01   .14618E+02   .28146E+01   .12998E+01  -.10504E+02   .21674E-06
   .33956E+03   .17755E+02  -.31078E+01   .14647E+02   .27923E+01   .13292E+01  -.10526E+02   .73464E-06
   .33957E+03   .17755E+02  -.30372E+01   .14718E+02   .26999E+01   .12838E+01  -.10734E+02   .35838E-07
   .33958E+03   .17755E+02  -.30968E+01   .14658E+02   .28370E+01   .12906E+01  -.10531E+02  -.67183E-06
   .33959E+03   .11534E+02  -.25801E+01   .89543E+01   .19084E+01   .12008E+01  -.58451E+01   .20748E-06
   .33960E+03   .11534E+02  -.24817E+01   .90527E+01   .17095E+01   .12429E+01  -.61004E+01  -.39119E-06
   .33961E+03   .11534E+02  -.23433E+01   .91911E+01   .14608E+01   .11910E+01  -.65392E+01  -.14698E-06
   .33963E+03   .11534E+02  -.23677E+01   .91667E+01   .14577E+01   .12034E+01  -.65057E+01  -.39586E-06
   .33963E+03   .50544E+01  -.18390E+01   .32154E+01   .64644E+00   .11088E+01  -.14601E+01   .38518E-07
   .33964E+03   .50544E+01  -.17135E+01   .33409E+01   .45165E+00   .11620E+01  -.17273E+01   .27932E-07
   .33965E+03   .50544E+01  -.16014E+01   .34530E+01   .29140E+00   .11024E+01  -.20593E+01  -.16774E-08
   .33967E+03   .50544E+01  -.16211E+01   .34333E+01   .25688E+00   .11107E+01  -.20657E+01  -.11105E-06
   .33968E+03   .90720E+00  -.13736E+01  -.46635E+00   .49280E-01   .10370E+01   .15526E+01  -.13979E-07
   .33969E+03   .90720E+00  -.13774E+01  -.47015E+00   .39446E-01   .10718E+01   .15814E+01   .88423E-07
   .33970E+03   .90720E+00  -.14014E+01  -.49416E+00   .44368E-01   .10203E+01   .15588E+01   .14679E-06
   .33971E+03   .90720E+00  -.15595E+01  -.65234E+00   .16206E+00   .10286E+01   .18430E+01   .85910E-07
   .33972E+03   .64800E-01  -.15254E+01  -.14606E+01   .12039E+00   .98672E+00   .25677E+01   .63310E-08
   .33973E+03   .64800E-01  -.16445E+01  -.15797E+01   .22815E+00   .99941E+00   .28072E+01   .20681E-06
   .33974E+03   .64800E-01  -.16866E+01  -.16218E+01   .26616E+00   .96468E+00   .28526E+01   .15211E-06
   .33975E+03   .64800E-01  -.18581E+01  -.17933E+01   .46523E+00   .96690E+00   .32254E+01  -.35961E-06
   .33976E+03   .00000E+00  -.17825E+01  -.17825E+01   .37572E+00   .94245E+00   .31006E+01   .18040E-06
   .33977E+03   .00000E+00  -.18239E+01  -.18239E+01   .43489E+00   .94681E+00   .32056E+01   .13040E-06
   .33978E+03   .00000E+00  -.17921E+01  -.17921E+01   .39678E+00   .92378E+00   .31126E+01  -.20046E-06
   .33979E+03   .00000E+00  -.18538E+01  -.18538E+01   .48966E+00   .92325E+00   .32667E+01   .13017E-07
   .33980E+03   .00000E+00  -.17870E+01  -.17870E+01   .37633E+00   .90643E+00   .30697E+01   .56684E-08
   .33981E+03   .00000E+00  -.18051E+01  -.18051E+01   .38409E+00   .90780E+00   .30970E+01   .81823E-07
   .33982E+03   .00000E+00  -.17677E+01  -.17677E+01   .31786E+00   .89158E+00   .29772E+01  -.30320E-07
   .33983E+03   .00000E+00  -.17929E+01  -.17929E+01   .33321E+00   .89090E+00   .30170E+01  -.13452E-06
   .33984E+03   .00000E+00  -.17710E+01  -.17710E+01   .30244E+00   .87693E+00   .29504E+01  -.82230E-07
   .33985E+03   .00000E+00  -.18025E+01  -.18025E+01   .34093E+00   .87668E+00   .30201E+01  -.44480E-07
   .33986E+03   .00000E+00  -.17902E+01  -.17902E+01   .32202E+00   .86350E+00   .29758E+01   .21356E-07
   .33988E+03   .00000E+00  -.18299E+01  -.18299E+01   .37271E+00   .86050E+00   .30631E+01  -.10554E-06
   .33988E+03   .00000E+00  -.18104E+01  -.18104E+01   .32609E+00   .85002E+00   .29865E+01  -.76840E-07
   .33989E+03   .00000E+00  -.18376E+01  -.18376E+01   .34148E+00   .84861E+00   .30277E+01   .83001E-07
   .33990E+03   .00000E+00  -.18316E+01  -.18316E+01   .31401E+00   .83811E+00   .29837E+01  -.12394E-06
   .33992E+03   .00000E+00  -.18663E+01  -.18663E+01   .33223E+00   .83461E+00   .30332E+01  -.10429E-06
   .33993E+03   .00000E+00  -.18703E+01  -.18703E+01   .33616E+00   .82543E+00   .30319E+01  -.11030E-06
   .33994E+03   .00000E+00  -.19074E+01  -.19074E+01   .38125E+00   .82326E+00   .31119E+01  -.12727E-06
   .33995E+03   .00000E+00  -.19168E+01  -.19168E+01   .39269E+00   .81394E+00   .31234E+01  -.96674E-07
   .33996E+03   .00000E+00  -.19570E+01  -.19570E+01   .44458E+00   .81069E+00   .32122E+01  -.14800E-06
   .33997E+03   .00000E+00  -.19276E+01  -.19276E+01   .41452E+00   .80307E+00   .31452E+01  -.66861E-07
   .33998E+03   .00000E+00  -.19287E+01  -.19287E+01   .42425E+00   .80066E+00   .31536E+01   .25099E-06
   .33999E+03   .00000E+00  -.19090E+01  -.19090E+01   .40495E+00   .79302E+00   .31069E+01   .14800E-06
   .34000E+03   .00000E+00  -.19149E+01  -.19149E+01   .42234E+00   .78925E+00   .31265E+01  -.23915E-06
end
