 All solute fluxes and cumulative solute fluxes are positive into the region

       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cvCh0      cvCh1       cTop      cRoot       cBot      cvRoot   Sum(cvRoot) Sum(cvNEql) TLevel
        [T]      [M/L2/T]   [M/L2/T]    [M/L2]     [M/L2]     [M/L2]     [M/L2]      [M/L3]    [M/L3]      [M/L3]   [M/L2/T]    [M/L2]      [M/L2]
      98.03987   .000E+00  -.286E-03   .000E+00  -.240E-02   .000E+00   .000E+00   .427E-02   .103E-01   .100E-01   .000E+00   .000E+00   .000E+00      87
      98.06169   .000E+00  -.288E-03   .000E+00  -.241E-02   .000E+00   .000E+00   .426E-02   .103E-01   .100E-01   .000E+00   .000E+00   .000E+00      88
      98.09013   .000E+00  -.288E-03   .000E+00  -.241E-02   .000E+00   .000E+00   .426E-02   .103E-01   .100E-01   .000E+00   .000E+00   .000E+00      89
      98.12652   .000E+00  -.289E-03   .000E+00  -.242E-02   .000E+00   .000E+00   .424E-02   .103E-01   .100E-01   .000E+00   .000E+00   .000E+00      90
      98.17505   .000E+00  -.291E-03   .000E+00  -.244E-02   .000E+00   .000E+00   .423E-02   .103E-01   .100E-01   .000E+00   .000E+00   .000E+00      91
      98.23851   .000E+00  -.291E-03   .000E+00  -.246E-02   .000E+00   .000E+00   .420E-02   .103E-01   .100E-01   .000E+00   .000E+00   .000E+00      92
      98.32312   .000E+00  -.292E-03   .000E+00  -.248E-02   .000E+00   .000E+00   .417E-02   .103E-01   .100E-01   .000E+00   .000E+00   .000E+00      93
      98.43594   .000E+00  -.293E-03   .000E+00  -.251E-02   .000E+00   .000E+00   .412E-02   .102E-01   .100E-01   .000E+00   .000E+00   .000E+00      94
      98.57695   .000E+00  -.295E-03   .000E+00  -.256E-02   .000E+00   .000E+00   .406E-02   .102E-01   .100E-01   .000E+00   .000E+00   .000E+00      95
      98.78848   .000E+00  -.296E-03   .000E+00  -.262E-02   .000E+00   .000E+00   .397E-02   .102E-01   .100E-01   .000E+00   .000E+00   .000E+00      96
      99.00000   .000E+00  -.297E-03   .000E+00  -.268E-02   .000E+00   .000E+00   .389E-02   .102E-01   .100E-01   .000E+00   .000E+00   .000E+00      97
